energy,L,J,totalWidth,neutronWidth,captureWidth
-45825.7,1,5.0,5.047203,4.50272,0.5444835
-29029.89,1,5.0,2.857627,2.313144,0.5444835
-24969.01,0,4.0,47.7215,46.98145,0.7400451
-22363.79,1,4.0,2.154001,1.370815,0.7831857
-19190.87,1,3.0,1.992935,0.8311009,1.161834
-17763.28,1,2.0,1.785803,0.509455,1.276348
-14329.92,0,4.0,1.494908,0.7548625,0.7400451
-13556.77,0,3.0,23.11863,21.77491,1.343724
-12234.09,1,5.0,0.7154187,0.1709352,0.5444835
-11724.69,1,4.0,1.309904,0.5267182,0.7831857
-11105.64,1,3.0,1.313283,0.1514487,1.161834
-10132.79,1,2.0,1.547192,0.2708438,1.276348
-6622.835,1,3.0,1.247847,0.08601276,1.161834
-6312.882,1,2.0,1.289246,0.01289837,1.276348
-4095.214,0,3.0,1.363645,0.01992115,1.343724
-3192.118,0,4.0,42.28855,41.5485,0.7400451
-1867.137,0,3.0,17.95833,16.61461,1.343724
-1085.598,1,4.0,0.7850896,0.001903863,0.7831857
1861.072,0,4.0,1.012082,0.2720368,0.7400451
2634.223,0,3.0,10.94225,9.598525,1.343724
12095.78,0,3.0,1.377961,0.03423678,1.343724
12998.87,0,4.0,84.58341,83.84336,0.7400451
14323.85,0,3.0,47.36216,46.01844,1.343724
18052.06,0,4.0,1.587291,0.8472458,0.7400451
18825.21,0,3.0,27.00323,25.6595,1.343724
28286.77,0,3.0,1.39608,0.05235613,1.343724
29189.86,0,4.0,126.3812,125.6412,0.7400451
30514.84,0,3.0,68.51095,67.16723,1.343724
33699.59,1,2.0,2.583869,1.307521,1.276348
33844.38,1,3.0,3.076387,1.914553,1.161834
36943.7,1,5.0,3.83602,3.291536,0.5444835
39828.96,0,4.0,60.077,59.33696,0.7400451
41935.48,1,4.0,4.226776,3.44359,0.7831857
52574.57,1,4.0,5.560817,4.777631,0.7831857
53739.5,1,5.0,6.213087,5.668604,0.5444835
