energy,L,J,totalWidth,neutronWidth,captureWidth
-34.0,0,1.0,0.686642,0.168172,0.51847
112.0,0,1.0,0.7016,0.0016,0.7
151.6,1,0.0,0.38076,0.00076,0.38
176.4,1,1.0,0.380493,0.0004933,0.38
211.6,0,0.0,1.87,1.52,0.35
290.6,0,1.0,0.3922,0.0122,0.38
340.8,0,1.0,0.56,0.12,0.44
369.0,1,2.0,0.38096,0.00096,0.38
442.0,1,0.0,0.3974,0.0174,0.38
482.0,0,1.0,0.390533,0.0105333,0.38
517.0,1,2.0,0.382,0.002,0.38
552.0,1,0.0,0.3972,0.0172,0.38
690.0,0,0.0,2.71,2.38,0.33
864.0,0,1.0,0.993332,0.613332,0.38
970.0,0,1.0,0.506666,0.126666,0.38
997.0,0,0.0,8.04999,7.59999,0.45
1090.0,0,0.0,0.68,0.3,0.38
1265.0,0,1.0,1.60666,1.14666,0.46
1300.0,1,2.0,0.38608,0.00608,0.38
1333.0,1,2.0,0.3872,0.0072,0.38
1402.0,0,0.0,0.78,0.4,0.38
1466.0,0,0.0,0.436,0.056,0.38
1485.0,0,0.0,1.31,0.959999,0.35
1530.0,1,1.0,0.387733,0.007733,0.38
1687.0,0,1.0,1.21333,0.693332,0.52
1795.0,0,0.0,0.78,0.4,0.38
1860.0,0,0.0,0.476,0.096,0.38
1880.0,1,1.0,0.396,0.016,0.38
2040.0,0,0.0,1.38,1.0,0.38
2267.0,0,1.0,1.92333,1.53333,0.39
2321.0,0,1.0,5.01666,4.66666,0.35
2540.0,0,1.0,3.67333,3.33333,0.34
2664.0,0,1.0,1.53666,1.14666,0.39
3034.0,0,1.0,1.4,0.799999,0.6
3197.0,0,1.0,3.37333,2.93333,0.44
3342.0,0,0.0,5.15999,4.79999,0.36
3554.0,0,1.0,2.84666,2.46666,0.38
3919.0,0,1.0,3.05666,2.66666,0.39
