energy,L,J,totalWidth,neutronWidth,captureWidth
113.4,1,0.5,0.136451,0.000451,0.136
131.4,0,0.5,0.4089999,0.326,0.0829999
420.0,1,0.5,0.14206,0.00606,0.136
969.0,1,0.5,0.13875,0.00275,0.136
1269.0,1,0.5,0.13824,0.00224,0.136
1498.0,1,0.5,0.1461,0.0101,0.136
2084.0,1,0.5,0.1435,0.0075,0.136
2366.0,0,0.5,3.993,3.829,0.164
2488.0,1,0.5,0.17,0.034,0.136
2784.0,1,0.5,0.203,0.067,0.136
3286.0,1,0.5,0.2279999,0.0919999,0.136
3287.0,0,0.5,8.453,8.318,0.135
3587.0,0,0.5,8.099,8.0,0.099
3764.0,1,1.5,0.28,0.2,0.08
4326.0,1,0.5,0.428,0.334,0.094
4420.0,1,0.5,0.388,0.252,0.136
4567.0,1,0.5,0.1887,0.0527,0.136
4953.0,1,0.5,0.1497,0.0137,0.136
5385.0,0,0.5,4.071,4.0,0.071
5413.0,1,0.5,0.253,0.117,0.136
5619.0,1,1.5,0.625,0.5,0.125
5800.0,0,0.5,0.307,0.2,0.107
6046.0,1,1.5,1.091,1.0,0.091
6570.0,1,1.5,1.316,1.18,0.136
7064.0,0,0.5,1.136,1.0,0.136
7382.0,1,0.5,0.168,0.032,0.136
7741.0,1,0.5,0.193,0.057,0.136
7776.0,1,1.5,0.311,0.2,0.111
7909.0,0,0.5,3.096,3.0,0.096
7951.0,1,0.5,1.106,1.0,0.106
8031.0,0,0.5,2.082,2.0,0.082
8334.0,1,0.5,1.134,1.0,0.134
8420.0,1,1.5,1.164,1.0,0.164
8712.0,1,0.5,0.661,0.525,0.136
9090.0,1,1.5,1.121,0.985,0.136
9396.0,1,1.5,8.151,8.0,0.151
9700.0,1,1.5,0.673,0.537,0.136
10000.0,0,0.5,20.12,20.0,0.12
10112.0,1,1.5,5.16,5.0,0.16
10270.0,1,0.5,0.544,0.408,0.136
10864.0,1,0.5,0.185,0.049,0.136
10928.0,1,0.5,0.1637,0.0277,0.136
11075.0,0,0.5,1.864,1.75,0.114
11500.0,1,0.5,0.1594,0.0234,0.136
11916.0,1,1.5,0.606,0.47,0.136
12051.0,1,0.5,0.428,0.292,0.136
12318.0,1,0.5,0.294,0.158,0.136
13080.0,1,0.5,0.386,0.25,0.136
13605.0,1,1.5,0.627,0.491,0.136
13880.0,1,0.5,0.451,0.315,0.136
13944.0,1,1.5,0.411,0.275,0.136
14080.0,1,1.5,0.446,0.31,0.136
14478.0,1,1.5,0.587,0.451,0.136
14690.0,1,0.5,0.181,0.045,0.136
15027.0,1,1.5,0.597,0.461,0.136
15351.0,1,1.5,5.118,5.0,0.118
15424.0,0,0.5,5.124,5.0,0.124
15600.0,1,0.5,0.528,0.392,0.136
15815.0,1,1.5,6.214,6.0,0.214
16166.0,1,1.5,0.755,0.619,0.136
16317.0,0,0.5,2.87,2.7,0.17
16428.0,1,1.5,0.552,0.416,0.136
16700.0,1,0.5,0.37,0.234,0.136
16800.0,1,1.5,0.349,0.213,0.136
17042.0,1,1.5,0.306,0.17,0.136
17245.0,1,0.5,0.171,0.035,0.136
17790.0,1,1.5,1.67,1.5,0.17
17965.0,0,0.5,1.181,1.067,0.114
18107.0,0,0.5,1.624,1.51,0.114
18275.0,1,0.5,0.462,0.326,0.136
18565.0,1,1.5,1.156,1.02,0.136
18995.0,1,1.5,1.028,0.892,0.136
19135.0,1,0.5,0.1745,0.0385,0.136
19375.0,1,1.5,4.0,3.8,0.2
19605.0,1,0.5,0.487,0.351,0.136
