energy,L,J,totalWidth,neutronWidth,captureWidth
-3690.0,0,0.5,245.858,245.661,0.196818
1470.0,1,0.5,0.27,0.05,0.22
1970.0,0,0.5,50.22,50.0,0.22
4270.0,0,0.5,52.2624,52.0,0.26236
4720.0,0,0.5,5.05,4.8,0.25
5100.0,0,0.5,74.22,74.0,0.22
5240.0,1,1.5,0.52,0.3,0.22
5660.0,0,0.5,7.21,7.0,0.21
6120.0,1,1.5,0.57,0.35,0.22
8150.0,1,1.5,0.67,0.45,0.22
12632.0,0,0.5,26.22,26.0,0.22
18300.0,0,0.5,110.02,109.8,0.22
20300.0,0,0.5,70.82,70.6,0.22
23122.0,0,0.5,46.22,46.0,0.22
29600.0,0,0.5,36.47,36.25,0.22
39900.0,0,0.5,187.22,187.0,0.22
