energy,L,J,totalWidth,neutronWidth,captureWidth
111.2,0,0.5,0.123,0.068,0.055
147.7,1,1.5,0.093735,0.001635,0.0921
632.6,1,1.5,0.11065,0.01065,0.1
748.2,0,0.5,0.0583,0.0073,0.051
777.6,1,0.5,0.0694,0.0044,0.065
977.3,1,1.5,0.1228,0.0068,0.116
1259.6,1,0.5,0.0685,0.0025,0.066
1338.9,0,0.5,0.1831,0.1281,0.055
1548.1,0,0.5,2.077,2.022,0.055
1623.0,1,0.5,0.066,1.83e-25,0.066
1787.4,0,0.5,0.3897,0.3347,0.055
1927.2,1,1.5,0.0708,0.0048,0.066
2017.0,1,1.5,0.11305,0.01745,0.0956
2161.5,1,0.5,0.09,0.024,0.066
2292.8,1,1.5,0.078,0.012,0.066
2441.0,1,1.5,0.0672,0.0012,0.066
2659.5,0,0.5,0.1721,0.1171,0.055
2846.0,1,1.5,0.07425,0.00825,0.066
3331.6,1,1.5,0.068715,0.002715,0.066
3341.9,0,0.5,1.135,1.08,0.055
3360.0,0,0.5,1.964,1.909,0.055
3392.4,1,1.5,0.06762,0.00162,0.066
3475.3,1,1.5,0.0843,0.0183,0.066
3742.6,1,0.5,0.1088,0.0428,0.066
3960.7,1,1.5,0.06982,0.00382,0.066
4066.5,0,0.5,0.1297,0.0747,0.055
4413.6,1,1.5,0.4151,0.32,0.0951
4509.9,1,1.5,0.06903,0.00303,0.066
4520.8,1,1.5,0.08755,0.02155,0.066
4573.2,0,0.5,1.821,1.766,0.055
4844.1,1,0.5,0.0779,0.0119,0.066
5211.4,1,0.5,0.2715,0.2,0.0715
5271.4,1,0.5,0.3341,0.257,0.0771
5532.0,1,0.5,0.0726,0.0066,0.066
5568.2,1,0.5,0.2746,0.16,0.1146
5583.5,1,0.5,0.2306,0.1166,0.114
5675.5,1,1.5,0.1052,0.0392,0.066
5797.4,1,1.5,0.1665,0.0871,0.0794
5876.6,0,0.5,0.699,0.644,0.055
6006.9,1,0.5,0.071,0.0423,0.0287
6070.1,1,0.5,0.2019,0.122,0.0799
6130.9,1,1.5,0.1037,0.0377,0.066
6393.3,1,1.5,0.08445,0.01845,0.066
6510.2,0,0.5,1.769,1.714,0.055
6664.9,1,0.5,0.7409,0.661,0.0799
6743.3,0,0.5,1.869,1.814,0.055
6825.2,1,1.5,0.09245,0.02645,0.066
7174.1,1,0.5,0.077,0.011,0.066
7207.5,1,1.5,0.32,0.225,0.095
7405.9,0,0.5,0.507,0.452,0.055
7451.8,1,1.5,0.3041,0.229,0.0751
7667.8,1,1.5,0.08755,0.02155,0.066
7858.5,0,0.5,1.742,1.687,0.055
8016.1,1,1.5,0.07745,0.01145,0.066
8328.2,1,1.5,0.08605,0.02005,0.066
