energy,L,J,totalWidth,neutronWidth,captureWidth
-1090.0,0,1.0,70.968,70.51,0.458
95.7,0,2.0,0.3064,0.1064,0.2
286.7,0,2.0,6.2352,6.0352,0.2
375.7,0,1.0,3.85266,3.64266,0.21
704.8,0,2.0,0.6668,0.4368,0.23
1092.0,1,3.0,0.242414,0.005714,0.2367
1135.0,1,0.0,0.2959,0.0592,0.2367
1366.6,0,2.0,0.371,0.1343,0.2367
1481.0,0,2.0,0.2479,0.0112,0.2367
1525.3,0,2.0,3.8288,3.6088,0.22
1870.0,1,2.0,0.2495,0.0128,0.2367
1930.7,0,1.0,0.601333,0.381333,0.22
2400.5,0,1.0,7.134,6.884,0.25
2787.7,0,2.0,1.4932,1.2632,0.23
2870.0,0,2.0,0.4951,0.2584,0.2367
3110.0,1,2.0,0.2847,0.048,0.2367
3200.0,1,1.0,0.3967,0.16,0.2367
3319.1,0,1.0,7.15733,6.91733,0.24
3415.4,0,2.0,0.6119,0.3752,0.2367
3510.0,1,3.0,0.25956,0.02286,0.2367
3790.0,1,3.0,0.25956,0.02286,0.2367
3854.2,0,1.0,0.9016,0.6649,0.2367
4170.0,0,2.0,0.3807,0.144,0.2367
4388.7,0,1.0,2.7767,2.54,0.2367
4690.0,0,1.0,1.8367,1.6,0.2367
4792.0,0,1.0,6.0177,5.781,0.2367
4846.0,0,2.0,14.6367,14.4,0.2367
5057.0,0,2.0,15.0767,14.84,0.2367
5484.0,0,1.0,4.6807,4.444,0.2367
5562.0,0,2.0,5.053,1.386,3.667
