energy,L,J,totalWidth,neutronWidth,captureWidth,fissionWidth
29.126,0,0.5,0.06387111,3.2108e-05,0.05,0.013839
30.47,0,1.5,0.8567402,0.0016002,0.05,0.80514
31.396,0,0.5,0.5424067,0.00038672,0.05,0.49202
31.838,0,1.5,0.5024696,0.00015964,0.05,0.45231
32.887,0,0.5,0.0547769,1.6099e-05,0.05,0.0047608
33.257,0,1.5,0.4209526,0.0010326,0.05,0.36992
34.758,0,1.5,1.350954,0.00045414,0.05,1.3005
34.779,0,0.5,0.2451579,7.7857e-05,0.05,0.19508
35.549,0,1.5,0.8029698,0.00037976,0.05,0.75259
37.363,0,1.5,0.9336212,0.0023212,0.05,0.8813
37.605,0,0.5,0.0925986,0.0089156,0.05,0.033683
39.788,0,1.5,0.9303932,0.0018332,0.05,0.87856
41.954,0,1.5,0.2901281,0.0011381,0.05,0.23899
42.077,0,0.5,0.6559916,0.00015162,0.05,0.60584
43.338,0,1.5,0.4191289,0.00018888,0.05,0.36894
45.051,0,1.5,0.8452397,0.00021966,0.05,0.79502
46.45,0,0.5,0.0820339,0.0034559,0.05,0.028578
46.867,0,0.5,0.1098617,0.00083768,0.05,0.059024
48.421,0,1.5,0.2224862,0.00035619,0.05,0.17213
49.559,0,1.5,1.21464,4.0145e-05,0.05,1.1646
49.579,0,0.5,0.3494038,0.0062938,0.05,0.29311
50.608,0,1.5,0.1072324,2.2353e-05,0.05,0.05721
51.1,0,1.5,0.3913572,0.0012272,0.05,0.34013
52.255,0,0.5,0.3110218,0.0020018,0.05,0.25902
52.624,0,1.5,0.2627122,0.00093219,0.05,0.21178
53.812,0,0.5,0.198109,0.017119,0.05,0.13099
55.737,0,1.5,0.652991,0.00068096,0.05,0.60231
56.327,0,0.5,0.6315852,0.0008652,0.05,0.58072
57.112,0,1.5,0.9443395,0.0027295,0.05,0.89161
58.031,0,1.5,0.2931741,0.0019941,0.05,0.24118
58.208,0,0.5,0.6792234,0.0014634,0.05,0.62776
59.82,0,1.5,0.5361008,0.00089085,0.05,0.48521
60.903,0,1.5,0.1860708,0.0034508,0.05,0.13262
61.031,0,0.5,0.7386948,0.0053948,0.05,0.6833
61.486,0,1.5,0.479672,1.2029e-05,0.05,0.42966
62.535,0,1.5,1.24862,0.00012023,0.05,1.1985
63.192,0,1.5,0.2498809,0.0015909,0.05,0.19829
64.555,0,0.5,0.421457,0.014527,0.05,0.35693
64.88,0,1.5,0.5890189,0.0017889,0.05,0.53723
65.239,0,1.5,0.4196422,0.0071422,0.05,0.3625
66.656,0,1.5,0.4640941,0.0038241,0.05,0.41027
67.173,0,1.5,0.3218905,0.00054055,0.05,0.27135
67.938,0,1.5,0.1790181,7.8124e-05,0.05,0.12894
68.668,0,0.5,0.2144246,0.0010946,0.05,0.16333
69.173,0,1.5,0.8195912,0.0016112,0.05,0.76798
70.557,0,1.5,0.1603108,0.0002808,0.05,0.11003
71.251,0,0.5,0.5355292,0.0079792,0.05,0.47755
71.772,0,1.5,0.1469687,9.6523e-06,0.05,0.096959
72.386,0,0.5,0.3809036,0.0017636,0.05,0.32914
72.778,0,1.5,0.132964,0.00096101,0.05,0.082003
73.677,0,0.5,0.2061574,0.00073739,0.05,0.15542
74.529,0,1.5,0.3803893,4.9284e-05,0.05,0.33034
75.338,0,1.5,0.7874429,0.0013929,0.05,0.73605
77.405,0,0.5,0.2365321,0.0014521,0.05,0.18508
77.566,0,1.5,0.3770811,0.00010109,0.05,0.32698
78.091,0,0.5,0.6431037,0.0034437,0.05,0.58966
78.143,0,1.5,0.3964282,0.00077818,0.05,0.34565
79.065,0,1.5,0.1797509,0.0025409,0.05,0.12721
79.65,0,1.5,0.4306381,0.00073811,0.05,0.3799
80.369,0,0.5,0.536641,0.003411,0.05,0.48323
81.323,0,1.5,0.4975771,0.0057971,0.05,0.44178
83.181,0,1.5,0.5016964,0.0010964,0.05,0.4506
84.062,0,1.5,2.241169,0.010369,0.05,2.1808
84.798,0,0.5,0.6131274,7.3914e-06,0.05,0.56312
85.043,0,1.5,0.3727509,0.00015087,0.05,0.3226
85.359,0,1.5,0.7888086,0.0016086,0.05,0.7372
85.829,0,0.5,0.2067927,8.2707e-05,0.05,0.15671
86.49,0,1.5,0.5775378,0.0043378,0.05,0.5232
86.508,0,0.5,0.2882488,0.0057088,0.05,0.23254
87.53,0,0.5,0.1005304,0.0014754,0.05,0.049055
87.927,0,1.5,0.816724,0.00010398,0.05,0.76662
90.732,0,1.5,0.3518829,6.2861e-05,0.05,0.30182
91.704,0,0.5,0.0788971,0.0071331,0.05,0.021764
93.045,0,1.5,0.9501173,0.00034733,0.05,0.89977
94.088,0,1.5,0.3489534,0.00096336,0.05,0.29799
94.279,0,0.5,0.5715596,0.0074696,0.05,0.51409
94.353,0,0.5,0.4610433,0.0013933,0.05,0.40965
94.866,0,1.5,0.1027851,0.00021314,0.05,0.052572
95.316,0,1.5,0.5446174,0.0010874,0.05,0.49353
96.625,0,1.5,0.6259453,2.5271e-05,0.05,0.57592
97.014,0,0.5,0.2260995,0.0041295,0.05,0.17197
97.322,0,0.5,0.168525,0.00054501,0.05,0.11798
98.016,0,0.5,0.1231844,0.0036664,0.05,0.069518
98.838,0,1.5,0.09379344,6.6442e-05,0.05,0.043727
99.217,0,1.5,1.195657,0.00085709,0.05,1.1448
99.663,0,1.5,0.3010384,9.8378e-05,0.05,0.25094
100.07,0,1.5,0.3046012,9.1165e-05,0.05,0.25451
100.34,0,0.5,0.109255,0.010611,0.05,0.048644
102.55,0,1.5,0.8598029,0.0002129,0.05,0.80959
