energy,L,J,totalWidth,neutronWidth,captureWidth
-15920.0,0,0.5,2776.33,2775.0,1.33
3990.0,1,1.5,0.44275,0.00275,0.44
8265.0,1,0.5,0.4436,0.0036,0.44
11060.0,0,0.5,90.48,90.0,0.48
12320.0,1,0.5,19.44,19.0,0.44
13720.0,1,1.5,0.7,0.35,0.35
18230.0,1,0.5,0.484,0.044,0.44
19390.0,1,1.5,1.335,0.895,0.44
21240.0,1,0.5,10.527,10.0,0.527
24060.0,1,0.5,0.507,0.067,0.44
28770.0,1,1.5,0.72,0.06,0.66
34000.0,1,1.5,1.175,0.075,1.1
34100.0,1,0.5,2.42,1.98,0.44
35220.0,1,1.5,20.33,20.0,0.33
39150.0,0,0.5,250.67,250.0,0.67
42290.0,1,0.5,40.39,40.0,0.39
42850.0,1,1.5,90.46,90.0,0.46
44520.0,1,0.5,90.44,90.0,0.44
47400.0,1,1.5,90.3,90.0,0.3
48740.0,0,0.5,1626.0,1625.0,1.0
49370.0,1,1.5,30.26,30.0,0.26
55670.0,1,1.5,10.25,10.0,0.25
56660.0,1,0.5,2.0,0.2,1.8
59270.0,1,1.5,50.325,50.0,0.325
61070.0,1,0.5,13.2,13.0,0.2
63200.0,0,0.5,3502.0,3500.0,2.0
68050.0,1,0.5,20.54,20.0,0.54
68940.0,1,1.5,20.52,20.0,0.52
70850.0,1,0.5,20.52,20.0,0.52
75220.0,1,1.5,50.345,50.0,0.345
77020.0,1,0.5,50.35,50.0,0.35
78320.0,1,1.5,50.345,50.0,0.345
80770.0,1,1.5,20.39,20.0,0.39
81610.0,1,1.5,50.33,50.0,0.33
81720.0,1,1.5,50.335,50.0,0.335
84520.0,1,1.5,9.64,9.2,0.44
87070.0,1,1.5,20.5,20.0,0.5
87400.0,1,1.5,2.04,1.6,0.44
87630.0,1,1.5,60.365,60.0,0.365
90550.0,1,1.5,60.365,60.0,0.365
91200.0,1,1.5,18.74,18.0,0.74
92900.0,1,1.5,12.5,12.0,0.5
94300.0,1,1.5,60.365,60.0,0.365
99450.0,1,1.5,6.3,6.0,0.3
100000.0,0,0.5,4803.703,4800.0,3.703
101500.0,1,1.5,20.45,20.0,0.45
105600.0,1,1.5,35.85,35.0,0.85
106400.0,1,1.5,70.42,70.0,0.42
106800.0,1,1.5,45.32,45.0,0.32
107400.0,1,1.5,50.34,50.0,0.34
108300.0,1,1.5,40.3,40.0,0.3
109400.0,1,1.5,83.47,83.0,0.47
113600.0,0,0.5,53.5,53.0,0.5
113600.0,1,1.5,53.503,53.0,0.503
114800.0,1,1.5,53.5,53.0,0.5
117000.0,1,1.5,46.94,46.5,0.44
119800.0,1,1.5,24.305,24.0,0.305
120200.0,1,1.5,90.46,90.0,0.46
124500.0,1,1.5,15.605,15.0,0.605
128700.0,1,1.5,42.72,42.0,0.72
132600.0,1,1.5,80.45,80.0,0.45
133500.0,1,1.5,167.643,167.0,0.643
143500.0,1,1.5,90.57,89.5,1.07
146600.0,1,1.5,76.93,76.5,0.43
150600.0,1,1.5,90.36,90.0,0.36
154000.0,1,1.5,97.488,96.0,1.488
157100.0,1,1.5,107.465,106.0,1.465
158000.0,1,1.5,80.44,80.0,0.44
160300.0,1,1.5,188.93,188.0,0.93
166000.0,1,1.5,87.915,87.5,0.415
172600.0,1,1.5,107.21,106.5,0.71
174500.0,1,1.5,36.56,36.0,0.56
178900.0,0,0.5,13002.6,13000.0,2.6
181500.0,1,1.5,2.99,2.55,0.44
182900.0,1,1.5,15.73,15.0,0.73
185200.0,0,0.5,3501.0,3500.0,1.0
207000.0,1,1.5,224.44,224.0,0.44
210000.0,1,0.5,144.44,144.0,0.44
213000.0,1,1.5,91.44,91.0,0.44
216000.0,1,1.5,135.44,135.0,0.44
223000.0,1,0.5,138.44,138.0,0.44
226000.0,1,1.5,167.44,167.0,0.44
230000.0,1,1.5,230.44,230.0,0.44
233000.0,1,1.5,323.44,323.0,0.44
236000.0,1,1.5,210.44,210.0,0.44
241000.0,1,0.5,100.44,100.0,0.44
243000.0,1,0.5,200.44,200.0,0.44
246000.0,1,1.5,330.44,330.0,0.44
250000.0,1,1.5,145.44,145.0,0.44
252000.0,1,0.5,125.44,125.0,0.44
259000.0,0,0.5,501.38,500.0,1.38
263000.0,1,0.5,190.44,190.0,0.44
267000.0,1,0.5,232.44,232.0,0.44
271000.0,1,0.5,170.44,170.0,0.44
276000.0,1,1.5,333.44,333.0,0.44
281000.0,1,0.5,113.44,113.0,0.44
287000.0,1,1.5,157.44,157.0,0.44
291500.0,0,0.5,1001.38,1000.0,1.38
299000.0,1,1.5,186.44,186.0,0.44
302000.0,1,0.5,240.44,240.0,0.44
305500.0,0,0.5,2001.38,2000.0,1.38
320000.0,1,0.5,268.44,268.0,0.44
328000.0,0,0.5,3001.38,3000.0,1.38
333000.0,1,1.5,290.44,290.0,0.44
337000.0,1,1.5,90.44,90.0,0.44
340500.0,0,0.5,901.38,900.0,1.38
347000.0,1,0.5,246.44,246.0,0.44
360000.0,1,1.5,257.44,257.0,0.44
363000.0,1,1.5,275.44,275.0,0.44
