energy,L,J,totalWidth,neutronWidth,captureWidth
0.1787,0,1.0,0.1141336,0.000633619,0.1135
7.0,1,1.0,0.1600002,2.066667e-07,0.16
18.365,0,1.0,0.095188,0.000188,0.095
21.831,1,2.0,0.08200568,5.68e-06,0.082
43.38,1,2.0,0.1280038,3.76e-06,0.128
49.77,1,0.0,0.16006,6e-05,0.16
56.23,1,1.0,0.1690537,5.373334e-05,0.169
63.7,0,1.0,0.09346667,0.003466667,0.09
81.52,1,2.0,0.1130043,4.32e-06,0.113
84.91,0,1.0,0.1398667,0.02986667,0.11
98.52,1,2.0,0.2250336,3.36e-05,0.225
102.3,1,2.0,0.1170296,2.96e-05,0.117
106.56,1,2.0,0.151024,2.4e-05,0.151
108.33,0,1.0,0.10136,0.01136,0.09
143.07,0,0.0,0.10736,0.00936,0.098
158.76,0,1.0,0.09862667,0.008626667,0.09
166.6,1,2.0,0.160016,1.6e-05,0.16
192.85,0,0.0,0.2932,0.1832,0.11
196.15,1,1.0,0.1601333,0.0001333333,0.16
203.51,1,2.0,0.1600536,5.36e-05,0.16
211.88,1,1.0,0.160104,0.000104,0.16
215.23,0,1.0,0.1369333,0.02693333,0.11
232.41,0,0.0,0.10224,0.00424,0.098
237.87,1,2.0,0.1601,0.0001,0.16
252.68,1,1.0,0.1601867,0.0001866667,0.16
261.07,0,1.0,0.1450667,0.03506667,0.11
269.35,0,0.0,0.17,0.07,0.1
271.5,1,2.0,0.160208,0.000208,0.16
281.83,0,0.0,0.09992801,0.001928,0.098
289.64,1,2.0,0.160048,4.8e-05,0.16
291.61,0,1.0,0.1038667,0.005866667,0.098
312.3,1,1.0,0.1606547,0.0006546667,0.16
343.79,1,2.0,0.160136,0.000136,0.16
351.61,1,2.0,0.1600288,2.88e-05,0.16
359.32,1,1.0,0.1603733,0.0003733333,0.16
376.82,0,1.0,0.09910667,0.001106667,0.098
385.01,1,1.0,0.1601187,0.0001186667,0.16
414.05,0,1.0,0.226,0.126,0.1
422.73,1,2.0,0.1608,0.0008,0.16
432.01,0,1.0,0.1244,0.0244,0.1
447.11,0,1.0,0.1008,0.0028,0.098
457.75,0,0.0,0.10448,0.00648,0.098
489.89,1,1.0,0.16096,0.00096,0.16
495.08,0,1.0,0.09921334,0.001213333,0.098
501.0,0,1.0,0.1492,0.0492,0.1
518.3,1,1.0,0.16028,0.00028,0.16
524.8,0,1.0,0.1448,0.0348,0.11
527.4,1,1.0,0.16096,0.00096,0.16
533.0,1,0.0,0.163,0.003,0.16
537.5,1,2.0,0.160144,0.000144,0.16
543.3,1,1.0,0.16024,0.00024,0.16
551.9,0,1.0,0.2157333,0.1057333,0.11
577.6,1,2.0,0.160296,0.000296,0.16
584.7,1,1.0,0.1606267,0.0006266666,0.16
592.5,1,2.0,0.16068,0.00068,0.16
613.0,1,2.0,0.160464,0.000464,0.16
