energy,L,J,totalWidth,neutronWidth,captureWidth
-1545.0,0,3.0,34.16,33.91,0.25
175.6,1,3.0,0.2610029,0.001002857,0.26
223.2,1,3.0,0.2609,0.0009,0.26
235.0,0,3.0,0.2733715,0.01337143,0.26
427.1,1,2.0,0.26408,0.00408,0.26
461.0,1,3.0,0.2629143,0.002914286,0.26
474.0,0,2.0,0.3176,0.0576,0.26
526.7,0,3.0,1.639571,1.400571,0.239
542.7,1,3.0,0.2711429,0.01114286,0.26
593.2,1,3.0,0.2662572,0.006257143,0.26
654.9,0,2.0,0.6084,0.3504,0.258
781.2,1,3.0,0.2613715,0.001371429,0.26
799.1,1,3.0,0.2774857,0.01748572,0.26
1007.0,0,2.0,0.4196,0.1596,0.26
1010.0,1,2.0,0.27404,0.01404,0.26
1030.0,1,4.0,0.2618667,0.001866667,0.26
1042.0,0,3.0,0.9778572,0.7628571,0.215
1181.0,1,4.0,0.2620267,0.002026667,0.26
1203.0,0,3.0,1.471429,1.251429,0.22
1241.0,1,3.0,0.2625715,0.002571429,0.26
1250.0,1,4.0,0.2618667,0.001866667,0.26
1408.0,0,3.0,5.418629,5.206629,0.212
1456.0,1,2.0,0.26216,0.00216,0.26
1506.0,0,2.0,0.4184,0.1584,0.26
1670.0,0,3.0,0.6691428,0.4371428,0.232
1677.0,1,4.0,0.2672,0.0072,0.26
1915.0,1,2.0,0.302,0.042,0.26
1964.0,1,4.0,0.2635334,0.003533333,0.26
1984.0,0,3.0,1.366857,1.182857,0.184
2041.0,1,4.0,0.2646667,0.004666667,0.26
2082.0,0,3.0,0.6044286,0.3634286,0.241
2161.0,1,3.0,0.2917143,0.03171429,0.26
2213.0,1,3.0,0.2915429,0.03154286,0.26
2241.0,1,4.0,0.2628667,0.002866667,0.26
2282.0,1,3.0,0.2814286,0.02142857,0.26
2293.0,1,1.0,0.386,0.126,0.26
2398.0,0,3.0,6.839571,6.608572,0.231
2503.0,0,2.0,0.773,0.522,0.251
2583.0,0,3.0,1.767143,1.577143,0.19
2640.0,1,2.0,0.27464,0.01464,0.26
2653.0,1,4.0,0.306,0.046,0.26
2663.0,1,4.0,0.2642667,0.004266667,0.26
2776.0,1,3.0,0.3371429,0.07714286,0.26
2916.0,1,4.0,0.314,0.054,0.26
2985.0,1,1.0,0.34,0.08,0.26
2994.0,0,3.0,3.069143,2.837143,0.232
3008.0,0,3.0,2.019572,1.868572,0.151
3020.0,1,4.0,0.308,0.048,0.26
3161.0,1,2.0,0.27428,0.01428,0.26
3210.0,0,2.0,3.082,2.856,0.226
3246.0,1,4.0,0.2793334,0.01933333,0.26
3335.0,0,3.0,0.8512858,0.5742857,0.277
3426.0,1,3.0,0.3842857,0.1242857,0.26
3549.0,1,4.0,0.3233334,0.06333333,0.26
3577.0,1,3.0,0.3628572,0.1028571,0.26
3633.0,1,2.0,0.3608,0.1008,0.26
3675.0,1,4.0,0.2826667,0.02266667,0.26
3704.0,1,3.0,0.2668572,0.006857143,0.26
3712.0,1,3.0,0.2671143,0.007114286,0.26
3854.0,1,3.0,0.3302857,0.07028572,0.26
4015.0,1,2.0,0.3488,0.08880001,0.26
4021.0,0,2.0,5.238,5.04,0.198
4030.0,1,2.0,0.3152,0.0552,0.26
4124.0,1,3.0,0.2803143,0.02031429,0.26
4211.0,0,2.0,8.286,8.04,0.246
4267.0,1,3.0,0.3191429,0.05914286,0.26
4295.0,1,4.0,0.2624667,0.002466667,0.26
4323.0,1,3.0,0.3414286,0.08142857,0.26
4367.0,1,4.0,0.338,0.078,0.26
4376.0,1,4.0,0.318,0.058,0.26
4496.0,1,3.0,0.3174286,0.05742858,0.26
4508.0,1,4.0,0.2913333,0.03133333,0.26
4562.0,1,3.0,0.2797143,0.01971429,0.26
4671.0,1,3.0,0.2895715,0.02957143,0.26
4694.0,1,4.0,0.356,0.09599999,0.26
4723.0,1,1.0,0.2856,0.0256,0.26
4731.0,1,4.0,0.2913333,0.03133333,0.26
4745.0,1,3.0,0.2801429,0.02014286,0.26
4836.0,1,4.0,0.3346667,0.07466667,0.26
4877.0,0,3.0,8.924144,8.657144,0.267
4885.0,1,4.0,0.304,0.044,0.26
4903.0,1,2.0,0.44,0.18,0.26
5001.0,0,2.0,1.272,1.02,0.252
5084.0,1,2.0,0.3344,0.0744,0.26
5106.0,1,2.0,0.2696,0.0096,0.26
5131.0,1,4.0,0.3553334,0.09533334,0.26
5149.0,0,3.0,2.266286,2.044286,0.222
5172.0,0,2.0,1.429,1.188,0.241
5287.0,1,3.0,0.3062857,0.04628572,0.26
5319.0,1,1.0,0.698,0.438,0.26
5364.0,1,2.0,0.35,0.09,0.26
5387.0,1,3.0,0.3037143,0.04371428,0.26
5407.0,1,3.0,0.2874286,0.02742857,0.26
5497.0,1,3.0,0.308,0.048,0.26
5509.0,1,2.0,0.26972,0.00972,0.26
5546.0,1,3.0,0.3697143,0.1097143,0.26
5599.0,0,3.0,2.975714,2.785714,0.19
5709.0,1,4.0,0.3706667,0.1106667,0.26
5734.0,0,3.0,1.188714,0.8057143,0.383
5822.0,1,4.0,0.2966667,0.03666667,0.26
5869.0,0,2.0,6.396,6.12,0.276
5923.0,1,2.0,0.6560001,0.396,0.26
5949.0,1,4.0,0.2873334,0.02733333,0.26
6123.0,1,2.0,0.3128,0.0528,0.26
6176.0,1,4.0,0.3506667,0.09066667,0.26
6200.0,1,3.0,0.2797143,0.01971429,0.26
6277.0,0,2.0,1.494,1.308,0.186
6314.0,1,3.0,0.356,0.09600001,0.26
6326.0,1,3.0,0.3002857,0.04028571,0.26
6426.0,1,3.0,0.3054286,0.04542857,0.26
6599.0,0,3.0,1.613286,1.354286,0.259
6623.0,1,2.0,0.2804,0.0204,0.26
6694.0,0,2.0,1.593,1.38,0.213
6840.0,1,2.0,0.4784,0.2184,0.26
6863.0,1,1.0,0.524,0.264,0.26
6924.0,1,2.0,0.2948,0.0348,0.26
6954.0,1,3.0,0.3328572,0.07285715,0.26
7052.0,0,3.0,2.102571,1.868572,0.234
7167.0,0,3.0,6.171572,5.828572,0.343
7215.0,1,1.0,0.446,0.186,0.26
7277.0,1,1.0,0.9800001,0.72,0.26
7335.0,1,3.0,0.2737143,0.01371429,0.26
7430.0,0,3.0,1.717286,1.474286,0.243
7537.0,1,4.0,0.2893333,0.02933333,0.26
7547.0,1,3.0,0.3242857,0.06428572,0.26
7556.0,1,4.0,0.5936667,0.3466667,0.247
7586.0,1,4.0,0.3293334,0.06933334,0.26
7652.0,1,3.0,0.5600001,0.3,0.26
7668.0,1,3.0,0.4091429,0.1491429,0.26
7684.0,0,3.0,0.7432857,0.4542857,0.289
7719.0,1,4.0,0.2784714,0.01847133,0.26
7784.0,1,4.0,0.4583333,0.2333333,0.225
7825.0,1,3.0,0.2631286,0.003128572,0.26
7886.0,0,2.0,1.195,0.936,0.259
7920.0,1,3.0,0.4888572,0.2288571,0.26
7964.0,0,2.0,3.907,3.636,0.271
8163.0,1,3.0,0.308,0.048,0.26
8181.0,0,3.0,0.877143,0.6171429,0.26
8262.0,1,4.0,0.2973334,0.03733334,0.26
8327.0,0,2.0,0.917024,0.657024,0.26
8390.0,0,3.0,3.132571,2.828572,0.304
8471.0,1,4.0,0.5066667,0.2466667,0.26
8521.0,1,2.0,0.7040001,0.444,0.26
8579.0,1,2.0,0.572,0.312,0.26
8639.0,1,4.0,0.368,0.108,0.26
8669.0,1,3.0,0.2661715,0.006171429,0.26
8722.0,1,4.0,0.44,0.18,0.26
8761.0,1,2.0,0.27668,0.01668,0.26
8825.0,1,4.0,0.2946667,0.03466667,0.26
8912.0,1,3.0,0.5025715,0.2425714,0.26
8989.0,1,3.0,0.5042858,0.2442857,0.26
9077.0,1,2.0,0.4448,0.1848,0.26
9142.0,0,3.0,16.62243,16.37143,0.251
9182.0,1,2.0,0.44,0.18,0.26
9200.0,1,4.0,0.36,0.1,0.26
9303.0,0,2.0,2.18,1.92,0.26
9352.0,0,2.0,7.904,7.644,0.26
9476.0,1,3.0,0.3782857,0.1182857,0.26
9502.0,1,2.0,0.73,0.516,0.214
9559.0,1,2.0,0.428,0.168,0.26
9697.0,1,4.0,0.2653334,0.005333334,0.26
9746.0,1,4.0,0.36,0.1,0.26
9775.0,0,3.0,5.313143,5.057143,0.256
9898.0,1,1.0,0.608,0.348,0.26
9950.0,1,4.0,0.2874,0.0274,0.26
10010.0,1,4.0,0.2662,0.0062,0.26
10090.0,1,2.0,0.416,0.156,0.26
10130.0,0,3.0,10.28857,10.02857,0.26
10230.0,1,1.0,0.2996,0.0396,0.26
10280.0,1,2.0,1.0,0.7320001,0.268
10310.0,1,4.0,0.36,0.1,0.26
10450.0,1,4.0,0.48,0.22,0.26
10650.0,1,3.0,0.4168572,0.1568571,0.26
10720.0,1,4.0,0.36,0.1,0.26
10820.0,0,2.0,3.96,3.744,0.216
10900.0,0,2.0,4.563,4.32,0.243
10920.0,1,1.0,0.664,0.404,0.26
10950.0,1,3.0,0.3277143,0.06771429,0.26
10960.0,0,2.0,11.3,11.04,0.26
11030.0,1,4.0,0.3866667,0.1266667,0.26
11120.0,1,3.0,0.2809143,0.02091429,0.26
11160.0,1,3.0,0.2742286,0.01422857,0.26
11220.0,1,1.0,0.474,0.214,0.26
11300.0,0,3.0,1.211429,0.9514286,0.26
11400.0,1,2.0,0.36,0.1,0.26
11490.0,1,1.0,0.666,0.406,0.26
11550.0,1,3.0,0.36,0.1,0.26
11630.0,0,2.0,4.061,3.84,0.221
11660.0,1,3.0,0.6355714,0.4285714,0.207
11700.0,0,3.0,1.399143,1.097143,0.302
11770.0,1,4.0,0.344,0.084,0.26
11820.0,1,3.0,0.8600001,0.6,0.26
11860.0,1,3.0,0.5942857,0.3342857,0.26
11900.0,1,3.0,0.3005429,0.04054286,0.26
11920.0,1,4.0,0.3866667,0.1266667,0.26
11970.0,1,4.0,0.4493334,0.1893333,0.26
