energy,L,J,totalWidth,neutronWidth,captureWidth
-25.0,0,0.5,0.76813,0.7,0.06813
342.7,0,0.5,0.58,0.49,0.09
585.4,0,0.5,0.197,0.121,0.076
880.2,0,0.5,0.6,0.54,0.06
1002.7,0,0.5,0.31,0.25,0.06
1179.8,0,0.5,0.102,0.042,0.06
1301.3,0,0.5,1.0,0.94,0.06
1634.6,1,1.5,0.06645,0.00645,0.06
1668.6,0,0.5,7.66,7.6,0.06
1738.8,0,0.5,0.86,0.8,0.06
1959.6,0,0.5,2.46,2.4,0.06
2073.1,0,0.5,0.126,0.066,0.06
2259.9,0,0.5,1.16,1.1,0.06
2477.0,0,0.5,0.83,0.77,0.06
2571.2,0,0.5,0.114,0.054,0.06
2620.4,0,0.5,3.46,3.4,0.06
2682.3,0,0.5,0.1,0.04,0.06
3058.1,0,0.5,0.78,0.72,0.06
3080.1,0,0.5,0.94,0.88,0.06
3287.7,0,0.5,4.06,4.0,0.06
3540.3,0,0.5,1.43,1.37,0.06
3840.7,0,0.5,0.74,0.68,0.06
4036.9,0,0.5,0.97,0.91,0.06
4146.3,0,0.5,0.66,0.6,0.06
4482.6,0,0.5,2.26,2.2,0.06
4868.3,0,0.5,4.16,4.1,0.06
5149.6,0,0.5,0.28,0.22,0.06
5218.9,0,0.5,5.96,5.9,0.06
5369.1,0,0.5,0.38,0.32,0.06
5653.2,0,0.5,8.06,8.0,0.06
5752.0,0,0.5,1.16,1.1,0.06
5954.2,0,0.5,1.46,1.4,0.06
6333.0,0,0.5,0.39,0.33,0.06
6503.6,0,0.5,0.25,0.19,0.06
6718.8,0,0.5,1.4,1.34,0.06
7080.0,0,0.5,2.96,2.9,0.06
7519.4,0,0.5,1.12,1.06,0.06
7726.6,0,0.5,8.86,8.8,0.06
7851.3,0,0.5,0.56,0.5,0.06
8104.9,0,0.5,0.89,0.83,0.06
8689.0,0,0.5,5.26,5.2,0.06
8840.6,0,0.5,9.26,9.2,0.06
9389.0,0,0.5,1.23,1.17,0.06
9754.2,0,0.5,5.36,5.3,0.06
10017.0,0,0.5,2.36,2.3,0.06
10148.0,0,0.5,1.01,0.95,0.06
10304.0,0,0.5,11.06,11.0,0.06
10405.0,0,0.5,1.16,1.1,0.06
10566.0,0,0.5,4.36,4.3,0.06
10694.0,0,0.5,4.86,4.8,0.06
10878.0,0,0.5,2.66,2.6,0.06
11003.0,0,0.5,7.96,7.9,0.06
11083.0,0,0.5,3.36,3.3,0.06
11392.0,0,0.5,2.06,2.0,0.06
11501.0,0,0.5,5.76,5.7,0.06
11759.0,0,0.5,3.46,3.4,0.06
12025.0,0,0.5,1.46,1.4,0.06
12528.0,0,0.5,2.56,2.5,0.06
12722.0,0,0.5,11.06,11.0,0.06
13196.0,0,0.5,8.06,8.0,0.06
13450.0,0,0.5,13.86,13.8,0.06
14406.0,0,0.5,14.36,14.3,0.06
14525.0,0,0.5,3.66,3.6,0.06
14953.0,0,0.5,4.96,4.9,0.06
15143.0,0,0.5,1.56,1.5,0.06
15258.0,0,0.5,4.16,4.1,0.06
15707.0,0,0.5,18.06,18.0,0.06
15829.0,0,0.5,9.36,9.3,0.06
16147.0,0,0.5,9.16,9.1,0.06
16431.0,0,0.5,10.56,10.5,0.06
17223.0,0,0.5,3.76,3.7,0.06
17568.0,0,0.5,5.76,5.7,0.06
17810.0,0,0.5,9.26,9.2,0.06
18090.0,0,0.5,4.86,4.8,0.06
18207.0,0,0.5,4.51,4.45,0.06
18291.0,0,0.5,13.06,13.0,0.06
18600.0,0,0.5,5.56,5.5,0.06
18916.0,0,0.5,9.36,9.3,0.06
19801.0,0,0.5,4.76,4.7,0.06
