energy,L,J,totalWidth,neutronWidth,captureWidth
0.188,0,2.5,0.1500718,7.175e-05,0.15
0.857,0,2.5,0.126056,5.6e-05,0.126
1.368,0,2.5,0.1354608,0.0004608333,0.135
3.51,0,3.5,0.1151663,0.00016625,0.115
4.14,0,3.5,0.1294812,0.00048125,0.129
5.2,0,2.5,0.1404783,0.0004783333,0.14
5.62,0,3.5,0.1272275,0.0002275,0.127
6.65,0,3.5,0.1260228,2.275e-05,0.126
6.82,0,2.5,0.1524,0.0014,0.151
9.32,0,2.5,0.10815,0.00315,0.105
9.48,0,3.5,0.112575,0.001575,0.111
10.7,0,2.5,0.108455,0.000455,0.108
10.95,0,2.5,0.1146533,0.0006533333,0.114
12.54,0,3.5,0.1748662,0.00086625,0.174
13.68,0,2.5,0.116735,0.000735,0.116
15.97,0,2.5,0.1004433,0.0004433334,0.1
21.07,0,2.5,0.1359,0.0049,0.131
22.17,0,3.5,0.14445,0.00245,0.142
25.1,0,3.5,0.1194,0.0014,0.118
27.3,0,3.5,0.09555125,0.00055125,0.095
