energy,L,J,totalWidth,neutronWidth,captureWidth,fissionWidth
-9.7,0,0.5,0.027933,0.004983,0.0229,5e-05
5.45,0,0.5,0.02703,0.00224,0.0245,0.00029
29.8,0,0.5,0.020058,0.000398,0.0195,0.00016
34.1,0,0.5,0.021133,0.001453,0.0195,0.00018
43.91,0,0.5,0.02883,0.0154,0.013,0.00043
64.29,1,0.5,0.019884,3.3999e-05,0.0195,0.00035
71.47,0,0.5,0.04089,0.0196,0.021,0.00029
86.51,0,0.5,0.0464,0.0283,0.0178,0.0003
102.3,0,0.5,0.020437,0.000597,0.0195,0.00034
120.95,0,0.5,0.06741,0.0483,0.0189,0.00021
124.88,0,0.5,0.031535,0.0172,0.0143,3.5e-05
134.57,0,0.5,0.020756,0.000906,0.0195,0.00035
137.76,0,0.5,0.020347,0.000497,0.0195,0.00035
164.72,0,0.5,0.021604,0.001754,0.0195,0.00035
192.89,0,0.5,0.022978,0.003628,0.019,0.00035
194.35,0,0.5,0.0649,0.046,0.0184,0.0005
212.75,0,0.5,0.10802,0.0866,0.0211,0.00032
229.63,0,0.5,0.021574,0.001724,0.0195,0.00035
243.0,1,0.5,0.019968,0.000118,0.0195,0.00035
272.93,0,0.5,0.0528,0.0307,0.0217,0.0004
288.68,0,0.5,0.023949,0.010769,0.0127,0.00048
303.15,0,0.5,0.10026,0.0785,0.0213,0.00046
320.5,0,0.5,0.024508,0.004658,0.0195,0.00035
334.96,0,0.5,0.02482,0.00497,0.0195,0.00035
357.05,1,0.5,0.02028099,0.00043099,0.0195,0.00035
366.95,1,0.5,0.02019699,0.00034699,0.0195,0.00035
371.18,0,0.5,0.029584,0.012664,0.0165,0.00042
379.8,0,0.5,0.1134,0.0931,0.02,0.0003
415.39,0,0.5,0.032812,0.015522,0.0167,0.00059
430.95,0,0.5,0.07765,0.0572,0.0201,0.00035
440.63,0,0.5,0.08255,0.0601,0.0221,0.00035
466.5,0,0.5,0.031427,0.014077,0.017,0.00035
478.39,0,0.5,0.055631,0.036381,0.0189,0.00035
500.4,0,0.5,0.022005,0.002155,0.0195,0.00035
507.1,0,0.5,0.034217,0.017667,0.0162,0.00035
536.4,0,0.5,0.047339,0.029389,0.0176,0.00035
542.8,0,0.5,0.023115,0.009165,0.0136,0.00035
564.4,0,0.5,0.09885,0.0774,0.0211,0.00035
576.2,0,0.5,0.17515,0.152,0.0228,0.00035
607.1,0,0.5,0.028893,0.013143,0.0154,0.00035
617.8,0,0.5,0.063543,0.042493,0.0207,0.00035
637.8,0,0.5,0.08641,0.06516,0.0209,0.00035
647.6,0,0.5,0.025079,0.006029,0.0187,0.00035
655.6,0,0.5,0.116457,0.093107,0.023,0.00035
673.6,0,0.5,0.068537,0.048587,0.0196,0.00035
691.3,0,0.5,0.048277,0.029127,0.0188,0.00035
706.0,0,0.5,0.050191,0.028841,0.021,0.00035
720.6,0,0.5,0.117811,0.097361,0.0201,0.00035
746.3,0,0.5,0.037923,0.020073,0.0175,0.00035
770.7,0,0.5,0.20669,0.18434,0.022,0.00035
789.4,0,0.5,0.102277,0.081227,0.0207,0.00035
806.6,0,0.5,0.057425,0.037075,0.02,0.00035
820.3,0,0.5,0.020028,0.007378,0.0123,0.00035
827.4,0,0.5,0.13783,0.10948,0.028,0.00035
832.02,1,0.5,0.02036299,0.00051299,0.0195,0.00035
849.0,1,0.5,0.022574,0.002724,0.0195,0.00035
864.9,0,0.5,0.033987,0.016537,0.0171,0.00035
869.74,1,0.5,0.02036299,0.00051299,0.0195,0.00035
888.8,0,0.5,0.028014,0.008164,0.0195,0.00035
900.4,0,0.5,0.026182,0.006332,0.0195,0.00035
930.7,0,0.5,0.02336,0.00731,0.0157,0.00035
940.41,1,0.5,0.02507599,0.00072599,0.024,0.00035
948.5,0,0.5,0.18156,0.15721,0.024,0.00035
955.2,0,0.5,0.055517,0.036367,0.0188,0.00035
969.3,0,0.5,0.33885,0.3155,0.023,0.00035
994.7,0,0.5,0.17434,0.15199,0.022,0.00035
998.1,0,0.5,0.023024,0.008974,0.0137,0.00035
1007.8,1,0.5,0.02046899,0.00061899,0.0195,0.00035
1013.1,0,0.5,0.021034,0.010084,0.0106,0.00035
1024.2,0,0.5,0.27547,0.24862,0.0265,0.00035
1032.1,0,0.5,0.052018,0.031268,0.0204,0.00035
1051.9,1,0.5,0.02996899,0.00061899,0.029,0.00035
1064.6,0,0.5,0.064535,0.035185,0.029,0.00035
1075.7,1,0.5,0.0241829,0.0043329,0.0195,0.00035
1084.2,1,0.5,0.02114,0.00129,0.0195,0.00035
1093.0,1,0.5,0.02046899,0.00061899,0.0195,0.00035
1098.0,1,0.5,0.021612,0.001762,0.0195,0.00035
1104.8,0,0.5,0.12535,0.1,0.025,0.00035
1125.7,1,0.5,0.02079398,0.00094398,0.0195,0.00035
1132.1,0,0.5,0.027417,0.007567,0.0195,0.00035
1136.7,0,0.5,0.13479,0.11464,0.0198,0.00035
1151.4,1,0.5,0.02729398,0.00094398,0.026,0.00035
1157.1,0,0.5,0.063918,0.043368,0.0202,0.00035
1166.9,0,0.5,0.026512,0.006662,0.0195,0.00035
1170.3,1,0.5,0.026404,0.001054,0.025,0.00035
1184.0,0,0.5,0.071811,0.050861,0.0206,0.00035
1191.2,1,0.5,0.021016,0.001166,0.0195,0.00035
1196.6,1,0.5,0.022203,0.002353,0.0195,0.00035
1206.8,1,0.5,0.02068398,0.00083398,0.0195,0.00035
1218.6,0,0.5,0.027105,0.007255,0.0195,0.00035
1254.3,1,0.5,0.0192599,0.0063099,0.0126,0.00035
1268.8,1,0.5,0.0243549,0.0045049,0.0195,0.00035
1273.2,1,0.5,0.02068398,0.00083398,0.0195,0.00035
1281.7,1,0.5,0.0182229,0.0028729,0.015,0.00035
1288.1,1,0.5,0.031904,0.001054,0.0305,0.00035
1291.7,0,0.5,0.14081,0.10996,0.0305,0.00035
1297.3,1,0.5,0.021016,0.001166,0.0195,0.00035
1315.9,1,0.5,0.0228879,0.0030379,0.0195,0.00035
1324.4,0,0.5,0.028158,0.013408,0.0144,0.00035
1339.5,0,0.5,0.082313,0.061563,0.0204,0.00035
1349.2,0,0.5,0.078907,0.046557,0.032,0.00035
1353.5,1,0.5,0.03029398,0.00094398,0.029,0.00035
1363.6,0,0.5,0.18653,0.15718,0.029,0.00035
1367.4,1,0.5,0.0242519,0.0044019,0.0195,0.00035
1379.3,1,0.5,0.02046899,0.00061899,0.0195,0.00035
1395.6,0,0.5,0.042985,0.023135,0.0195,0.00035
1405.0,0,0.5,0.068904,0.049054,0.0195,0.00035
1413.4,0,0.5,0.28535,0.264,0.021,0.00035
1426.6,0,0.5,0.039753,0.022703,0.0167,0.00035
1437.6,1,0.5,0.021129,0.001279,0.0195,0.00035
1440.4,1,0.5,0.0239639,0.0041139,0.0195,0.00035
1450.6,1,0.5,0.020904,0.001054,0.0195,0.00035
1458.3,0,0.5,0.026131,0.011981,0.0138,0.00035
1470.0,0,0.5,0.21255,0.1852,0.027,0.00035
1477.1,0,0.5,0.046423,0.027173,0.0189,0.00035
1489.3,1,0.5,0.027743,0.001393,0.026,0.00035
1495.2,1,0.5,0.02707599,0.00072599,0.026,0.00035
