energy,L,J,totalWidth,neutronWidth,captureWidth
-46.19,0,2.0,0.2852,0.164,0.121
24.37,0,1.0,0.12178,0.01578,0.106
82.0,0,2.0,0.255,0.148,0.107
86.8,0,2.0,0.1772,0.0592,0.118
104.0,0,1.0,0.2713333,0.1653333,0.106
104.4,0,2.0,0.13252,0.01152,0.121
219.0,0,1.0,0.1274,0.0064,0.121
223.0,0,2.0,0.153,0.032,0.121
243.0,0,1.0,0.1252667,0.004266667,0.121
283.0,0,2.0,0.39,0.284,0.106
315.0,0,2.0,0.1744,0.0784,0.096
378.0,0,1.0,0.3,0.184,0.116
404.5,0,2.0,0.621,0.5,0.121
432.7,0,2.0,0.1386,0.0176,0.121
465.1,0,2.0,0.193,0.072,0.121
650.6,0,2.0,0.2242,0.1032,0.121
667.1,0,1.0,0.145,0.024,0.121
720.4,0,2.0,0.189,0.068,0.121
829.3,0,2.0,0.1682,0.0472,0.121
878.2,0,2.0,1.1466,1.0256,0.121
889.7,0,2.0,0.1466,0.0256,0.121
938.8,0,1.0,0.5503333,0.4293333,0.121
1028.0,0,2.0,0.3042,0.1832,0.121
1063.0,0,1.0,0.2076667,0.08666667,0.121
1113.0,0,2.0,0.1626,0.0416,0.121
1151.0,0,2.0,0.2618,0.1408,0.121
1194.0,0,2.0,0.9154,0.7944,0.121
1222.0,0,1.0,0.177,0.056,0.121
1273.0,0,2.0,0.3706,0.2496,0.121
1343.0,0,1.0,0.1903334,0.06933334,0.121
1354.0,0,1.0,0.1943333,0.07333333,0.121
1393.0,0,2.0,0.6234,0.5024,0.121
1401.0,0,1.0,0.5476667,0.4266666,0.121
1513.0,0,1.0,0.1863333,0.06533333,0.121
1616.0,0,2.0,0.581,0.46,0.121
1669.0,0,1.0,1.110333,0.9893333,0.121
1696.0,0,1.0,0.3423333,0.2213333,0.121
1711.0,0,1.0,2.054333,1.933333,0.121
1751.0,0,2.0,0.7538,0.6328,0.121
1859.0,0,2.0,0.2594,0.1384,0.121
1969.0,0,2.0,0.233,0.112,0.121
1980.0,0,2.0,0.2658,0.1448,0.121
1995.0,0,2.0,0.497,0.376,0.121
2037.0,0,1.0,0.2463333,0.1253333,0.121
2059.0,0,1.0,0.4836667,0.3626667,0.121
2139.0,0,1.0,0.3623333,0.2413333,0.121
2250.0,0,2.0,0.2226,0.1016,0.121
2299.0,0,1.0,0.4676667,0.3466667,0.121
2343.0,0,1.0,1.081,0.96,0.121
2384.0,0,1.0,1.641,1.52,0.121
2401.0,0,2.0,0.617,0.496,0.121
2499.0,0,1.0,0.641,0.52,0.121
2523.0,0,2.0,0.281,0.16,0.121
2599.0,0,2.0,0.553,0.432,0.121
2660.0,0,1.0,0.4143333,0.2933333,0.121
2686.0,0,2.0,1.001,0.88,0.121
2809.0,0,1.0,0.481,0.36,0.121
2824.0,0,2.0,0.705,0.584,0.121
2919.0,0,1.0,1.934333,1.813333,0.121
2946.0,0,2.0,1.129,1.008,0.121
2978.0,0,2.0,1.201,1.08,0.121
3021.0,0,1.0,3.801,3.68,0.121
3052.0,0,2.0,0.321,0.2,0.121
3091.0,1,3.0,0.1272857,0.006285714,0.121
3101.0,1,2.0,0.1298,0.0088,0.121
3113.0,1,3.0,0.1301429,0.009142858,0.121
3140.0,1,2.0,0.1282,0.0072,0.121
3192.0,0,2.0,0.321,0.2,0.121
3224.0,1,3.0,0.1404286,0.01942857,0.121
3269.0,0,1.0,3.054333,2.933333,0.121
3281.0,1,2.0,0.1402,0.0192,0.121
3298.0,1,1.0,0.1383333,0.01733333,0.121
3314.0,1,3.0,0.1244286,0.003428571,0.121
3333.0,1,2.0,0.1378,0.0168,0.121
3351.0,1,3.0,0.1524286,0.03142857,0.121
3394.0,0,1.0,3.038333,2.973333,0.065
3411.0,0,2.0,0.524,0.384,0.14
3425.0,1,2.0,0.1538,0.0328,0.121
3454.0,0,2.0,1.161,1.04,0.121
3472.0,0,2.0,0.702,0.592,0.11
3499.0,0,1.0,0.2356667,0.1146667,0.121
3580.0,0,1.0,0.305,0.184,0.121
3596.0,0,1.0,1.884333,1.733333,0.151
3618.0,1,1.0,0.132,0.032,0.1
3631.0,1,2.0,0.1392,0.0392,0.1
3641.0,0,1.0,0.2676667,0.1466667,0.121
3667.0,0,2.0,0.2282,0.1072,0.121
3700.0,0,2.0,0.422,0.328,0.094
3744.0,0,1.0,5.765,5.64,0.125
3777.0,1,3.0,0.1318571,0.01085714,0.121
3810.0,1,2.0,0.1674,0.0464,0.121
3815.0,0,1.0,2.865,2.8,0.065
3828.0,1,3.0,0.1347143,0.01371429,0.121
3950.0,0,1.0,3.282666,3.146667,0.136
3976.0,0,2.0,2.505,2.384,0.121
4013.0,1,2.0,0.1482,0.0272,0.121
4029.0,1,3.0,0.1598571,0.03885714,0.121
4066.0,0,2.0,1.201,1.016,0.185
4091.0,0,1.0,1.475667,1.346667,0.129
4165.0,0,1.0,0.321,0.2,0.121
4212.0,0,2.0,0.321,0.2,0.121
4236.0,0,2.0,0.321,0.2,0.121
4260.0,1,3.0,0.1347143,0.01371429,0.121
4324.0,0,2.0,4.059,3.92,0.139
4328.0,0,2.0,0.209,0.088,0.121
4352.0,1,2.0,0.1402,0.0192,0.121
4400.0,0,2.0,0.603,0.496,0.107
4434.0,0,2.0,1.881,1.68,0.201
4454.0,1,3.0,0.133,0.012,0.121
4513.0,1,2.0,0.1506,0.0296,0.121
4558.0,0,1.0,0.297,0.176,0.121
