energy,L,J,totalWidth,neutronWidth,captureWidth
-182.0,0,0.5,1.303,1.236,0.067
78.8,0,0.5,0.0704,0.0184,0.052
265.9,1,1.5,0.0362,0.0002,0.036
313.2,0,0.5,0.491,0.425,0.066
459.0,1,1.5,0.03675,0.00075,0.036
486.0,0,0.5,1.074,1.0,0.074
662.7,0,0.5,0.0878,0.0178,0.07
769.2,0,0.5,0.57,0.486,0.084
953.5,1,1.5,0.03905,0.00305,0.036
1032.2,0,0.5,1.622,1.54,0.082
1150.6,1,0.5,0.04425,0.00825,0.036
1331.0,0,0.5,0.555,0.485,0.07
1468.0,0,0.5,1.32,1.25,0.07
1713.4,0,0.5,2.195,2.125,0.07
1771.0,0,0.5,1.97,1.9,0.07
1861.9,0,0.5,0.37,0.3,0.07
2326.7,0,0.5,0.348,0.278,0.07
2521.5,0,0.5,1.37,1.3,0.07
2619.9,0,0.5,0.41,0.34,0.07
2730.2,0,0.5,11.37,11.3,0.07
2849.9,0,0.5,3.57,3.5,0.07
3178.5,0,0.5,0.635,0.565,0.07
3296.2,1,1.5,0.04225,0.00625,0.036
3444.0,0,0.5,0.968,0.898,0.07
3502.0,0,0.5,4.15,4.08,0.07
3820.0,0,0.5,7.115,7.045,0.07
3986.0,0,0.5,0.32,0.25,0.07
4254.0,0,0.5,0.915,0.845,0.07
4337.0,1,1.5,0.03765,0.00165,0.036
4465.0,0,0.5,1.808,1.738,0.07
4651.0,0,0.5,2.38,2.31,0.07
4753.0,0,0.5,0.285,0.215,0.07
4934.0,0,0.5,0.498,0.428,0.07
4962.0,0,0.5,0.4,0.33,0.07
5043.0,0,0.5,0.62,0.55,0.07
5141.0,1,1.5,0.09100001,0.055,0.036
5185.0,1,1.5,0.0925,0.0565,0.036
5331.0,0,0.5,2.15,2.08,0.07
5468.0,0,0.5,4.42,4.35,0.07
5657.0,1,0.5,0.149,0.113,0.036
5856.0,0,0.5,12.27,12.2,0.07
6123.0,0,0.5,10.035,9.965,0.07
6329.0,0,0.5,9.049999,8.98,0.07
6699.0,0,0.5,0.925,0.855,0.07
6800.0,0,0.5,0.535,0.465,0.07
6853.0,0,0.5,3.495,3.425,0.07
7060.0,0,0.5,1.325,1.255,0.07
7158.0,0,0.5,5.645,5.575,0.07
7404.0,0,0.5,0.57,0.5,0.07
7533.0,0,0.5,14.07,14.0,0.07
7589.0,0,0.5,34.67,34.6,0.07
7660.0,0,0.5,1.03,0.96,0.07
7824.0,0,0.5,4.06,3.99,0.07
8082.0,0,0.5,8.71,8.64,0.07
8166.0,0,0.5,7.345,7.275,0.07
8284.0,0,0.5,7.44,7.37,0.07
8438.0,0,0.5,0.635,0.565,0.07
8743.0,0,0.5,10.39,10.32,0.07
8953.0,0,0.5,16.78,16.71,0.07
9175.0,0,0.5,0.52,0.45,0.07
9303.0,0,0.5,12.45,12.38,0.07
9529.0,0,0.5,6.97,6.9,0.07
9906.0,0,0.5,3.26,3.19,0.07
10010.0,0,0.5,2.795,2.725,0.07
10315.0,0,0.5,3.47,3.4,0.07
10389.0,0,0.5,25.23,25.16,0.07
10998.0,0,0.5,3.18,3.11,0.07
11147.0,0,0.5,5.41,5.34,0.07
11262.0,0,0.5,3.92,3.85,0.07
11647.0,0,0.5,7.12,7.05,0.07
11932.0,0,0.5,2.47,2.4,0.07
12119.0,0,0.5,12.39,12.32,0.07
12456.0,0,0.5,1.5,1.43,0.07
12747.0,0,0.5,2.425,2.355,0.07
13083.0,0,0.5,10.48,10.41,0.07
13312.0,0,0.5,2.33,2.26,0.07
13378.0,0,0.5,25.26,25.19,0.07
13537.0,0,0.5,2.635,2.565,0.07
