energy,L,J,totalWidth,neutronWidth,captureWidth
-46030.14,1,5.0,134.7754,134.0557,0.7197307
-35732.63,1,4.0,82.70864,81.94175,0.7668861
-31733.66,0,4.0,4866.205,4865.408,0.797123
-28950.98,1,2.0,38.9651,37.95158,1.013524
-27268.64,1,3.0,45.85949,44.85966,0.9998347
-24953.5,1,5.0,55.57322,54.85349,0.7197307
-24011.24,0,3.0,3442.03,3440.862,1.168774
-21206.56,1,4.0,38.88298,38.11609,0.7668861
-17226.46,1,2.0,18.67867,17.66515,1.013524
-17207.59,0,4.0,3583.571,3582.774,0.797123
-15458.66,1,3.0,20.4205,19.42067,0.9998347
-12201.25,0,3.0,2453.97,2452.801,1.168774
-6680.499,1,4.0,12.71013,11.94325,0.7668861
-5501.928,1,2.0,4.54544,3.531916,1.013524
-3876.855,1,5.0,3.758254,3.038523,0.7197307
-3648.675,1,3.0,6.138273,5.138439,0.9998347
-2681.527,0,4.0,1415.126,1414.329,0.797123
-391.2693,0,3.0,10.09238,8.923608,1.168774
8771.721,0,3.0,43.42056,42.25179,1.168774
11844.54,0,4.0,2973.273,2972.476,0.797123
14677.31,1,3.0,41.9046,40.90476,0.9998347
17934.71,0,3.0,61.58447,60.41569,1.168774
26171.55,1,4.0,52.71511,51.94822,0.7668861
26370.6,0,4.0,4436.059,4435.262,0.797123
26487.29,1,3.0,43.98523,42.9854,0.9998347
29744.7,0,3.0,3830.868,3829.699,1.168774
35525.77,1,5.0,92.73901,92.01928,0.7197307
36273.11,1,2.0,53.77933,52.76581,1.013524
38297.28,1,3.0,74.69705,73.69722,0.9998347
40697.61,1,4.0,99.78821,99.02133,0.7668861
40896.66,0,4.0,5524.156,5523.359,0.797123
41554.68,0,3.0,4527.745,4526.577,1.168774
56602.41,1,5.0,181.2972,180.5774,0.7197307
