energy,L,J,totalWidth,neutronWidth,captureWidth
-12.9,0,0.0,0.403982,0.303782,0.1002
7.91,0,1.0,0.0722,0.0022,0.07
13.04,0,0.0,0.0922,0.0102,0.082
21.72,0,0.0,0.07654,0.00054,0.076
28.13,0,1.0,0.08034,0.00234,0.078
34.54,0,1.0,0.08186667,0.00486667,0.077
41.36,0,0.0,0.096,0.03,0.066
46.38,0,1.0,0.07706667,0.00106667,0.076
52.87,0,1.0,0.0796,0.0066,0.073
54.18,0,1.0,0.0966667,0.0206667,0.076
60.09,0,1.0,0.07766667,0.00566667,0.072
64.7,0,1.0,0.08866667,0.00966667,0.079
76.94,0,1.0,0.0823333,0.0133333,0.069
82.23,0,0.0,0.0862,0.0102,0.076
84.31,0,1.0,0.07913333,0.00313333,0.076
96.05,0,0.0,0.0704,0.0114,0.059
107.7,0,1.0,0.1313333,0.0513333,0.08
111.9,0,0.0,0.151,0.062,0.089
120.2,0,0.0,0.07648,0.00048,0.076
127.6,0,1.0,0.0912667,0.0212667,0.07
139.9,0,0.0,0.122,0.046,0.076
145.9,0,1.0,0.0862,0.0102,0.076
160.4,0,1.0,0.16,0.08,0.08
164.6,0,1.0,0.1206667,0.0506667,0.07
175.6,0,1.0,0.0836667,0.0146667,0.069
179.1,0,0.0,0.07974,0.00374,0.076
182.3,0,1.0,0.0911333,0.0151333,0.076
193.6,0,1.0,0.08333333,0.00733333,0.076
208.3,0,1.0,0.082667,0.006667,0.076
210.4,0,1.0,0.236,0.16,0.076
216.8,0,0.0,0.0788,0.0028,0.076
226.8,0,1.0,0.0993333,0.0253333,0.074
239.9,0,1.0,0.080733,0.004733,0.076
250.1,0,1.0,0.116,0.032,0.084
255.3,0,1.0,0.1386667,0.0386667,0.1
269.7,0,0.0,0.07994,0.00394,0.076
276.6,0,0.0,0.1092,0.0332,0.076
287.5,0,1.0,0.1026667,0.0226667,0.08
290.6,0,1.0,0.195333,0.109333,0.086
302.3,0,1.0,0.102,0.026,0.076
310.1,0,0.0,0.208,0.128,0.08
314.0,0,1.0,0.08,0.004,0.076
319.9,0,0.0,0.176,0.1,0.076
333.1,0,1.0,0.080133,0.004133,0.076
341.6,0,0.0,0.14,0.064,0.076
344.4,0,1.0,0.11867,0.04267,0.076
354.4,0,1.0,0.302,0.22,0.082
359.5,0,1.0,0.080333,0.004333,0.076
370.4,0,1.0,0.0792,0.0032,0.076
382.2,0,1.0,0.0796,0.0036,0.076
387.2,0,0.0,0.61,0.54,0.07
392.0,0,0.0,0.0902,0.0142,0.076
409.4,0,0.0,0.138,0.062,0.076
411.7,0,1.0,0.10133,0.02533,0.076
434.6,0,0.0,0.248,0.172,0.076
436.7,0,1.0,0.09267,0.01667,0.076
444.8,0,1.0,0.1613333,0.0813333,0.08
455.2,0,0.0,0.0922,0.0162,0.076
459.3,0,1.0,0.10533,0.02933,0.076
470.8,0,1.0,0.112,0.04,0.072
483.6,0,1.0,0.0926667,0.0306667,0.062
494.3,0,0.0,0.36,0.284,0.076
499.1,0,1.0,0.184667,0.106667,0.078
515.9,0,1.0,0.204,0.124,0.08
524.8,0,1.0,0.161,0.084,0.077
531.5,0,1.0,0.081867,0.005867,0.076
538.9,0,0.0,1.03,0.96,0.07
547.1,0,0.0,0.236,0.16,0.076
557.7,0,0.0,0.0852,0.0092,0.076
560.9,0,0.0,0.0828,0.0068,0.076
577.7,0,1.0,0.1296667,0.0576667,0.072
594.2,0,1.0,0.10133,0.02533,0.076
598.2,0,1.0,0.127,0.04,0.087
603.9,0,1.0,0.1596667,0.0866667,0.073
612.5,0,1.0,0.12,0.056,0.064
620.5,0,0.0,0.172,0.096,0.076
628.6,0,1.0,0.1673333,0.0813333,0.086
633.1,0,0.0,0.26,0.184,0.076
648.9,0,1.0,0.11333,0.03733,0.076
657.2,0,1.0,0.08733,0.01133,0.076
661.8,0,0.0,0.312,0.236,0.076
667.4,0,0.0,0.228,0.152,0.076
673.6,0,0.0,0.134,0.058,0.076
685.7,0,1.0,0.104,0.028,0.076
691.6,0,1.0,0.12933,0.05333,0.076
695.1,0,0.0,0.106,0.03,0.076
709.4,0,0.0,0.776,0.7,0.076
716.3,0,0.0,0.0816,0.0056,0.076
731.1,0,0.0,0.284,0.208,0.076
741.0,0,0.0,0.0924,0.0164,0.076
746.2,0,1.0,0.1,0.024,0.076
761.2,0,1.0,0.081333,0.005333,0.076
774.9,0,0.0,0.184,0.108,0.076
785.2,0,1.0,0.08667,0.01067,0.076
790.8,0,0.0,0.476,0.4,0.076
800.3,0,1.0,0.2227,0.1467,0.076
810.8,0,0.0,0.084,0.008,0.076
817.6,0,0.0,0.252,0.176,0.076
829.4,0,1.0,0.1,0.024,0.076
838.6,0,0.0,0.156,0.08,0.076
841.6,0,0.0,0.304,0.228,0.076
851.5,0,0.0,0.132,0.056,0.076
875.3,0,0.0,0.416,0.34,0.076
896.2,0,1.0,0.2627,0.1867,0.076
905.4,0,1.0,0.12933,0.05333,0.076
915.5,0,1.0,0.10667,0.03067,0.076
923.5,0,0.0,0.376,0.3,0.076
927.0,0,0.0,0.716,0.64,0.076
932.4,0,0.0,0.536,0.46,0.076
938.7,0,0.0,0.228,0.152,0.076
945.0,0,0.0,0.296,0.22,0.076
962.4,0,0.0,0.128,0.052,0.076
971.8,0,0.0,0.1,0.024,0.076
981.4,0,1.0,0.08,0.004,0.076
991.1,0,1.0,0.3693,0.2933,0.076
1005.3,0,1.0,0.10933,0.03333,0.076
1009.7,0,1.0,0.2327,0.1567,0.076
1017.5,0,0.0,0.3,0.224,0.076
1020.2,0,0.0,0.1,0.024,0.076
1026.9,0,0.0,0.436,0.36,0.076
1037.1,0,0.0,0.188,0.112,0.076
1047.9,0,1.0,0.09867,0.02267,0.076
1049.8,0,0.0,0.316,0.24,0.076
1062.9,0,1.0,0.16933,0.09333,0.076
1071.5,0,1.0,0.2293,0.1533,0.076
1078.7,0,0.0,0.14,0.064,0.076
1086.5,0,0.0,0.104,0.028,0.076
1091.4,0,0.0,0.212,0.136,0.076
1110.4,0,0.0,0.236,0.16,0.076
1136.2,0,0.0,0.916,0.84,0.076
1157.9,0,1.0,0.196,0.12,0.076
1167.1,0,1.0,0.13067,0.05467,0.076
1173.2,0,0.0,0.28,0.204,0.076
1185.9,0,0.0,0.172,0.096,0.076
1209.7,0,0.0,0.496,0.42,0.076
1217.2,0,1.0,0.10267,0.02667,0.076
1229.5,0,0.0,0.176,0.1,0.076
1234.8,0,1.0,0.084,0.008,0.076
1241.4,0,0.0,0.1874,0.1114,0.076
1251.0,0,1.0,0.3827,0.3067,0.076
1262.0,0,0.0,0.836,0.76,0.076
1269.3,0,1.0,0.176,0.1,0.076
1283.2,0,1.0,0.336,0.26,0.076
1290.8,0,0.0,1.036,0.96,0.076
1299.4,0,0.0,0.836,0.76,0.076
1322.1,0,1.0,0.3027,0.2267,0.076
1334.0,0,1.0,0.256,0.18,0.076
1352.3,0,0.0,0.104,0.028,0.076
1368.6,0,1.0,0.216,0.14,0.076
1377.7,0,1.0,0.14133,0.06533,0.076
1397.9,0,1.0,0.092,0.016,0.076
1437.6,0,0.0,0.776,0.7,0.076
1450.3,0,1.0,0.16267,0.08667,0.076
1453.4,0,0.0,0.376,0.3,0.076
1461.7,0,1.0,0.1893,0.1133,0.076
1469.4,0,1.0,0.11867,0.04267,0.076
1481.0,0,1.0,0.2893,0.2133,0.076
1499.1,0,0.0,0.676,0.6,0.076
1516.9,0,0.0,0.556,0.48,0.076
1524.4,0,0.0,0.256,0.18,0.076
1534.7,0,0.0,0.916,0.84,0.076
1549.6,0,0.0,0.276,0.2,0.076
1586.9,0,0.0,0.836,0.76,0.076
1593.8,0,0.0,0.232,0.156,0.076
1617.6,0,0.0,0.456,0.38,0.076
1637.3,0,0.0,0.316,0.24,0.076
1661.6,0,0.0,0.556,0.48,0.076
1675.8,0,0.0,0.268,0.192,0.076
1684.7,0,0.0,0.636,0.56,0.076
