energy,L,J,totalWidth,neutronWidth,captureWidth
-1180.0,0,2.0,61.264,61.124,0.1391
-270.56,0,3.0,2.6442,2.5051,0.1391
159.4,1,4.0,0.25212,0.00012,0.252
181.73,1,4.0,0.1739333,0.006933333,0.167
240.1,1,2.0,0.27432,0.00432,0.27
292.41,0,3.0,0.7628572,0.6428572,0.12
449.44,1,3.0,0.2556857,0.003685714,0.252
681.43,0,3.0,0.947,0.84,0.107
892.67,1,4.0,0.2766667,0.02466667,0.252
1531.4,0,2.0,10.662,10.524,0.138
1533.1,1,2.0,0.3138,0.1908,0.123
1953.7,1,3.0,0.7075714,0.3025714,0.405
1997.6,1,3.0,0.2794286,0.02742857,0.252
2012.3,1,2.0,0.714,0.432,0.282
2384.2,1,3.0,0.3977143,0.1457143,0.252
2475.2,0,2.0,6.24,6.12,0.12
2725.7,0,3.0,7.906857,7.782857,0.124
2756.5,1,4.0,0.2786667,0.02666667,0.252
2762.8,1,2.0,0.7460001,0.54,0.206
3157.7,1,4.0,0.804,0.64,0.164
3611.1,1,1.0,0.499,0.304,0.195
3642.7,1,3.0,0.463,0.3,0.163
3862.8,0,3.0,1.275571,1.148571,0.127
4006.6,1,4.0,0.468,0.2,0.268
4276.7,0,3.0,0.6091429,0.4971429,0.112
4325.2,1,1.0,4.646,3.79,0.856
4747.8,1,3.0,0.7071428,0.4371428,0.27
4978.5,0,2.0,0.6,0.504,0.096
5315.0,1,1.0,0.308,0.056,0.252
5524.8,0,2.0,14.077,13.944,0.133
5633.7,1,3.0,1.158857,1.014857,0.144
5823.9,1,3.0,0.4078571,0.2228571,0.185
6091.0,1,1.0,0.422,0.17,0.252
6178.0,1,1.0,0.274,0.022,0.252
6473.0,0,3.0,4.910572,4.808572,0.102
6757.7,1,1.0,0.554,0.426,0.128
6858.0,0,2.0,2.0356,1.9356,0.1
7038.2,1,4.0,4.470667,4.266667,0.204
7121.5,1,4.0,1.015,0.84,0.175
7351.9,0,3.0,6.722,6.6,0.122
7754.0,1,2.0,2.432,1.98,0.452
7764.0,1,3.0,1.036286,0.7842858,0.252
8497.4,0,2.0,1.297,1.176,0.121
8516.1,1,3.0,2.028286,1.894286,0.134
