energy,L,J,totalWidth,neutronWidth,captureWidth
-10.0,0,1.0,0.0895298,0.0025298,0.087
6.22,1,2.0,0.09000148,1.48e-06,0.09
74.76,0,0.0,0.090124,0.000124,0.09
114.8,0,1.0,0.09037,0.00037,0.09
140.9,0,0.0,0.067,0.01,0.057
145.7,1,2.0,0.090232,0.000232,0.09
222.6,0,1.0,0.075667,0.007667,0.068
261.6,0,0.0,0.0942,0.0042,0.09
283.1,0,1.0,0.090587,0.000587,0.09
330.0,1,1.0,0.0902533,0.0002533,0.09
455.8,0,1.0,0.17433,0.02533,0.149
697.0,0,1.0,0.14833,0.03333,0.115
830.0,0,1.0,0.1713,0.0733,0.098
885.0,0,0.0,0.112,0.022,0.09
948.0,0,1.0,0.3233,0.2333,0.09
1150.0,0,0.0,0.158,0.068,0.09
1258.0,0,0.0,0.254,0.164,0.09
