energy,L,J,totalWidth,neutronWidth,captureWidth
-93.37,0,0.5,1.105,0.992,0.113
10.0,0,0.5,0.113138,0.000138,0.113
228.5,0,0.5,0.202,0.027,0.175
2679.7,1,1.5,0.1675,0.0315,0.136
2733.7,1,1.5,0.201,0.065,0.136
2745.5,1,0.5,0.169,0.033,0.136
3076.0,1,1.5,0.261,0.125,0.136
3294.3,1,1.5,0.221,0.085,0.136
3494.7,1,0.5,0.155,0.019,0.136
3541.1,1,1.5,0.13695,0.00095,0.136
3574.9,1,0.5,0.25,0.114,0.136
3596.1,1,0.5,0.157,0.021,0.136
3660.1,1,1.5,0.143,0.007,0.136
3712.7,0,0.5,3.276,3.16,0.116
3804.3,1,1.5,0.266,0.13,0.136
3953.2,1,1.5,1.048,0.92,0.128
4261.0,1,0.5,0.396,0.26,0.136
4352.3,1,0.5,0.356,0.22,0.136
4365.4,1,1.5,0.169,0.033,0.136
4514.8,1,0.5,0.1422,0.0062,0.136
4589.8,1,0.5,0.204,0.068,0.136
4704.8,1,0.5,0.178,0.042,0.136
4717.4,1,1.5,0.185,0.049,0.136
4823.7,1,1.5,0.241,0.105,0.136
4875.2,1,1.5,0.13895,0.00295,0.136
5029.3,1,1.5,0.236,0.1,0.136
5112.4,0,0.5,1.802,1.7,0.102
5225.8,1,1.5,0.191,0.055,0.136
5372.0,1,0.5,0.147,0.011,0.136
5551.0,1,0.5,0.199,0.063,0.136
5597.5,1,1.5,0.1815,0.0455,0.136
5682.1,1,0.5,0.386,0.25,0.136
5756.0,1,1.5,0.211,0.075,0.136
5943.6,1,0.5,0.196,0.06,0.136
5982.1,1,0.5,0.1395,0.0035,0.136
6001.7,1,0.5,0.233,0.097,0.136
6053.2,1,0.5,0.316,0.18,0.136
6146.0,1,0.5,0.576,0.44,0.136
6170.9,1,1.5,0.406,0.27,0.136
6351.3,1,1.5,0.241,0.105,0.136
6381.2,1,1.5,0.1765,0.0405,0.136
6643.6,1,0.5,0.16,0.024,0.136
6790.9,0,0.5,2.261,2.2,0.061
6831.6,1,1.5,0.181,0.045,0.136
6944.1,0,0.5,5.008,4.89,0.118
6977.6,1,1.5,2.21,2.065,0.145
7107.2,1,0.5,0.336,0.2,0.136
7299.3,1,1.5,0.2585,0.1225,0.136
7317.7,1,1.5,0.441,0.305,0.136
7514.8,0,0.5,5.177,5.07,0.107
7573.8,1,1.5,1.144,0.995,0.149
7643.4,1,1.5,0.1415,0.0055,0.136
7843.2,1,1.5,1.779,1.68,0.099
7925.0,1,1.5,0.266,0.13,0.136
7988.7,1,0.5,0.151,0.015,0.136
8299.8,1,1.5,1.72,1.55,0.17
8408.1,0,0.5,3.595,3.48,0.115
8451.9,1,1.5,0.144,0.008,0.136
8530.6,1,1.5,0.596,0.46,0.136
8717.2,1,0.5,0.2,0.064,0.136
8908.6,1,1.5,2.158,2.06,0.098
9001.6,1,1.5,3.051,2.92,0.131
9109.6,0,0.5,2.115,1.96,0.155
9173.2,1,1.5,3.174,3.045,0.129
9236.0,0,0.5,3.751,3.63,0.121
9259.3,1,0.5,0.336,0.2,0.136
9487.6,1,1.5,0.411,0.275,0.136
9617.8,1,1.5,0.145,0.009,0.136
9775.1,1,0.5,0.151,0.015,0.136
9824.5,1,0.5,0.156,0.02,0.136
9984.6,1,1.5,9.867,9.7,0.167
10411.0,1,0.5,0.366,0.23,0.136
10455.0,1,1.5,0.261,0.125,0.136
10577.0,1,1.5,0.286,0.15,0.136
10605.0,1,1.5,0.286,0.15,0.136
10628.0,1,1.5,0.201,0.065,0.136
10763.0,1,1.5,2.362,2.215,0.147
10901.0,1,1.5,0.1545,0.0185,0.136
10953.0,1,0.5,0.195,0.059,0.136
11124.0,1,1.5,0.191,0.055,0.136
11145.0,1,0.5,0.366,0.23,0.136
11250.0,1,1.5,0.148,0.012,0.136
11261.0,1,1.5,0.1805,0.0445,0.136
11356.0,1,1.5,0.1445,0.0085,0.136
11407.0,1,1.5,0.1875,0.0515,0.136
11626.0,1,1.5,0.1401,0.0041,0.136
11651.0,0,0.5,7.824,7.7,0.124
11731.0,0,0.5,7.828,7.7,0.128
