energy,L,J,totalWidth,neutronWidth,captureWidth
-232.3,0,0.5,8.359,8.308,0.051
373.8,0,0.5,16.351,16.3,0.051
733.7,0,0.5,0.703,0.625,0.078
1277.3,0,0.5,32.351,32.3,0.051
1628.0,0,0.5,4.3875,4.33,0.0575
1691.0,0,0.5,0.171,0.12,0.051
1975.0,0,0.5,15.0554,15.0,0.0554
2097.0,1,1.5,0.074,0.038,0.036
2409.8,1,1.5,0.126,0.09,0.036
2767.0,0,0.5,4.096,4.03,0.066
2959.0,1,0.5,0.07000001,0.034,0.036
3067.0,1,1.5,0.0376,0.0016,0.036
3152.0,1,1.5,0.072,0.036,0.036
3297.0,1,0.5,0.0405,0.0045,0.036
3546.0,0,0.5,15.544,15.5,0.044
3629.0,1,0.5,0.037,0.001,0.036
3742.0,0,0.5,1.3883,1.36,0.0283
3755.0,1,1.5,0.045,0.009,0.036
3785.0,1,0.5,0.0416,0.0056,0.036
4038.0,1,0.5,0.0414,0.0054,0.036
4241.0,1,1.5,0.0455,0.0095,0.036
4369.0,1,0.5,0.0443,0.0083,0.036
4608.0,1,0.5,0.107,0.071,0.036
4749.0,0,0.5,0.31,0.275,0.035
4941.0,0,0.5,24.267,24.2,0.067
4961.0,1,1.5,0.07650001,0.0405,0.036
5153.0,1,0.5,0.136,0.1,0.036
5311.0,1,1.5,0.04,0.004,0.036
5659.0,0,0.5,3.4046,3.36,0.0446
5852.0,1,1.5,0.0645,0.0285,0.036
6116.0,0,0.5,13.0653,13.0,0.0653
6145.0,1,1.5,0.07700001,0.041,0.036
6753.0,1,1.5,0.0585,0.0225,0.036
6786.0,1,1.5,0.111,0.075,0.036
6788.0,0,0.5,48.0475,48.0,0.0475
7031.0,1,1.5,0.0785,0.0425,0.036
7064.0,0,0.5,3.475,3.44,0.035
7191.0,1,1.5,0.052,0.016,0.036
7417.0,1,1.5,0.07000001,0.034,0.036
7491.0,0,0.5,5.201,5.16,0.041
7829.0,1,1.5,0.0585,0.0225,0.036
7978.0,1,0.5,0.06500001,0.029,0.036
8205.0,0,0.5,14.369,14.3,0.069
8239.0,1,0.5,0.086,0.05,0.036
8418.0,1,1.5,0.07000001,0.034,0.036
8871.0,0,0.5,3.142,3.1,0.042
8890.0,1,1.5,0.09100001,0.055,0.036
9142.0,1,1.5,0.07000001,0.034,0.036
9261.0,1,0.5,0.1,0.064,0.036
9297.0,1,1.5,0.0415,0.0055,0.036
9354.0,1,0.5,0.082,0.046,0.036
9392.0,0,0.5,36.337,36.3,0.037
9551.0,1,0.5,0.068,0.032,0.036
9569.0,1,1.5,0.066,0.03,0.036
9764.0,1,0.5,0.536,0.5,0.036
9830.0,0,0.5,47.983,47.9,0.083
9975.0,1,0.5,0.1,0.064,0.036
