energy,L,J,totalWidth,neutronWidth,captureWidth
-98.5,0,0.5,0.5629,0.4889,0.074
751.6,1,0.5,0.06510001,0.0041,0.061
1023.0,1,0.5,0.07800001,0.017,0.061
1186.9,1,1.5,0.1025,0.0415,0.061
1262.5,1,1.5,0.061005,5e-06,0.061
1602.5,0,0.5,0.086,0.012,0.074
1621.9,0,0.5,0.8899,0.824,0.0659
1693.0,0,0.5,6.7558,6.693,0.0628
1895.1,1,0.5,0.07700001,0.016,0.061
1982.3,1,1.5,0.1176,0.053,0.0646
2071.1,1,1.5,0.0649,0.0039,0.061
2279.1,1,0.5,0.109,0.048,0.061
2584.6,0,0.5,6.5693,6.51,0.0593
2824.7,1,1.5,0.06101501,1.5e-05,0.061
3043.1,0,0.5,11.4643,11.36,0.1043
3154.2,1,1.5,0.06900001,0.008,0.061
3411.8,1,0.5,0.087,0.026,0.061
3777.0,1,1.5,0.06509501,0.004095,0.061
3875.7,1,1.5,0.06348,0.00248,0.061
3881.3,1,0.5,0.06105001,5e-05,0.061
4042.0,0,0.5,14.4426,14.37,0.0726
4295.2,1,0.5,0.107,0.046,0.061
4480.7,1,0.5,0.0684,0.0074,0.061
4487.3,0,0.5,2.7436,2.68,0.0636
4534.1,1,1.5,0.06900001,0.008,0.061
4639.1,0,0.5,78.571,78.45,0.121
4744.3,1,1.5,0.0855,0.0245,0.061
4902.6,1,1.5,0.141,0.08,0.061
5193.6,1,1.5,0.06104501,4.5e-05,0.061
5567.4,0,0.5,9.299,9.25,0.049
5820.0,1,1.5,0.229,0.111,0.118
5984.7,1,1.5,0.08850001,0.0275,0.061
6062.1,1,1.5,0.06600001,0.005,0.061
6160.7,0,0.5,0.0581,0.0007,0.0574
6394.4,1,0.5,0.086,0.025,0.061
6549.6,1,1.5,0.135,0.08,0.055
6904.8,1,1.5,0.2145,0.155,0.0595
7145.8,1,1.5,0.0785,0.0175,0.061
7313.5,1,1.5,0.09950001,0.0385,0.061
7326.3,1,1.5,0.0905,0.0295,0.061
7483.2,0,0.5,0.0714,0.0004,0.071
7722.4,1,1.5,0.0785,0.0175,0.061
7759.4,1,1.5,0.06565,0.00465,0.061
7848.5,1,0.5,0.06860001,0.0076,0.061
8009.7,1,1.5,0.092,0.038,0.054
8085.9,0,0.5,29.999,29.92,0.079
8266.3,1,1.5,0.06475,0.00375,0.061
8304.6,1,0.5,0.06820001,0.0072,0.061
8441.8,1,1.5,0.06380001,0.0028,0.061
8495.6,1,0.5,0.311,0.25,0.061
8590.0,1,1.5,0.161,0.1,0.061
8729.7,1,0.5,0.07000001,0.009,0.061
8891.7,0,0.5,50.489,50.4,0.089
9036.0,1,1.5,0.06405,0.00305,0.061
9598.0,1,1.5,0.097,0.036,0.061
9812.1,1,1.5,0.161,0.1,0.061
9887.2,0,0.5,0.384,0.31,0.074
10153.0,1,1.5,0.06110001,0.0001,0.061
10208.0,1,1.5,0.0685,0.0075,0.061
10309.0,1,1.5,0.236,0.175,0.061
10386.0,0,0.5,32.183,32.1,0.083
10512.0,1,0.5,0.161,0.1,0.061
10565.0,1,0.5,0.08500001,0.024,0.061
10646.0,1,1.5,0.0685,0.0075,0.061
10696.0,1,1.5,0.0675,0.0065,0.061
10792.0,1,1.5,0.161,0.1,0.061
10905.0,0,0.5,1.016,0.94,0.076
11280.0,0,0.5,1.774,1.7,0.074
11333.0,1,1.5,0.0675,0.0065,0.061
11413.0,1,0.5,0.08100001,0.02,0.061
11503.0,0,0.5,136.864,136.8,0.064
11591.0,1,1.5,0.09500001,0.034,0.061
11735.0,1,0.5,0.122,0.061,0.061
11808.0,1,1.5,0.126,0.065,0.061
11917.0,0,0.5,3.132,3.07,0.062
