energy,L,J,totalWidth,neutronWidth,captureWidth
-10.18,0,0.5,0.18381,0.12341,0.0604
20.65,0,0.5,0.1081,0.0479,0.0602
48.14,0,0.5,0.0785,0.0183,0.0602
111.4,0,0.5,0.0746,0.0146,0.06
139.9,0,0.5,0.0652,0.0052,0.06
216.5,0,0.5,0.0704,0.0104,0.06
266.9,0,0.5,0.788,0.728,0.06
311.9,0,0.5,0.377,0.317,0.06
380.4,0,0.5,1.31,1.25,0.06
463.7,0,0.5,0.47,0.41,0.06
502.0,0,0.5,0.199,0.139,0.06
556.0,0,0.5,0.657,0.597,0.06
721.0,0,0.5,0.318,0.258,0.06
735.0,0,0.5,1.03,0.97,0.06
832.0,0,0.5,1.53,1.47,0.06
943.0,0,0.5,1.075,1.015,0.06
1023.0,0,0.5,0.302,0.242,0.06
1168.0,0,0.5,2.03,1.97,0.06
1225.0,0,0.5,0.87,0.81,0.06
1356.0,0,0.5,1.28,1.22,0.06
1409.0,0,0.5,2.995,2.935,0.06
1512.0,0,0.5,0.61,0.55,0.06
1563.0,0,0.5,0.845,0.785,0.06
