energy,L,J,totalWidth,neutronWidth,captureWidth
-1800.0,0,2.0,170.22,169.6,0.62
1354.0,1,1.0,2.227,1.227,1.0
3140.0,1,2.0,1.16,0.16,1.0
3300.0,1,2.0,20.2,19.2,1.0
6380.0,1,3.0,1.2971,0.2971,1.0
6470.0,1,3.0,9.971,8.971,1.0
7150.0,0,1.0,76.53,74.0,2.53
7570.0,0,2.0,179.19,177.0,2.19
8750.0,0,2.0,8.2,6.0,2.2
9940.0,1,3.0,1.1257,0.1257,1.0
10170.0,1,0.0,2.88,1.88,1.0
12670.0,0,2.0,76.75,75.0,1.75
13420.0,1,1.0,2.84,1.84,1.0
13670.0,0,2.0,62.7,61.0,1.7
14060.0,0,1.0,20.1,17.0,3.1
14450.0,1,3.0,1.9314,0.9314,1.0
15440.0,1,1.0,1.7467,0.7467,1.0
15720.0,1,3.0,1.16,0.16,1.0
16610.0,0,1.0,819.3,817.0,2.3
16820.0,1,2.0,1.448,0.448,1.0
17930.0,0,1.0,181.1,177.0,4.1
18970.0,0,2.0,69.78,69.0,0.78
20350.0,1,1.0,1.2933,0.2933,1.0
20670.0,1,3.0,1.1257,0.1257,1.0
21410.0,1,3.0,1.9314,0.9314,1.0
21610.0,1,3.0,4.026,2.526,1.5
24170.0,1,0.0,8.76,7.76,1.0
24620.0,0,1.0,130.4,129.0,1.4
25280.0,1,1.0,2.333,1.333,1.0
26100.0,1,0.0,4.68,3.68,1.0
26580.0,1,2.0,1.448,0.448,1.0
27220.0,1,0.0,3.68,2.68,1.0
27780.0,1,0.0,41.0,40.0,1.0
28150.0,1,2.0,2.864,1.864,1.0
28400.0,0,2.0,6.09,5.0,1.09
29080.0,0,1.0,410.7,409.0,1.7
29350.0,1,2.0,3.9,2.4,1.5
30100.0,1,2.0,1.224,0.224,1.0
30640.0,0,2.0,17.0,15.0,2.0
31130.0,0,1.0,790.0,788.0,2.0
31830.0,0,2.0,12.0,10.0,2.0
32700.0,0,2.0,222.0,220.0,2.0
33680.0,0,1.0,60.8,58.0,2.8
37130.0,0,2.0,136.0,133.0,3.0
41340.0,0,1.0,178.0,176.0,2.0
43250.0,0,2.0,12.0,10.0,2.0
43610.0,0,2.0,32.0,30.0,2.0
45490.0,0,1.0,68.0,66.0,2.0
46160.0,0,1.0,56.0,54.0,2.0
50510.0,0,1.0,135.0,133.0,2.0
53300.0,0,2.0,143.0,141.0,2.0
54810.0,0,1.0,191.0,189.0,2.0
56490.0,0,2.0,121.0,119.0,2.0
58160.0,0,1.0,180.0,178.0,2.0
64070.0,0,2.0,537.0,535.0,2.0
65870.0,0,2.0,1432.0,1430.0,2.0
68770.0,0,2.0,1102.0,1100.0,2.0
