energy,L,J,totalWidth,neutronWidth,captureWidth
-49.1,0,0.5,1.0078,0.95,0.0578
7.7865,0,0.5,0.10683,0.05383,0.053
104.9,0,0.5,0.06016,0.00716,0.053
164.7,0,0.5,0.0665,0.0135,0.053
255.2,0,0.5,0.265,0.22,0.045
274.8,0,0.5,0.282,0.23,0.052
351.5,0,0.5,0.067,0.016,0.051
382.1,0,0.5,0.484,0.425,0.059
446.5,0,0.5,0.214,0.16,0.054
502.3,0,0.5,0.136,0.085,0.051
527.3,0,0.5,0.174,0.13,0.044
577.5,0,0.5,0.414,0.36,0.054
608.5,0,0.5,0.066,0.015,0.051
719.3,0,0.5,1.101,1.05,0.051
789.5,0,0.5,1.349,1.3,0.049
866.0,0,0.5,0.236,0.19,0.046
892.0,0,0.5,0.058,0.008,0.05
1097.0,0,0.5,0.597,0.55,0.047
1167.0,0,0.5,1.211,1.16,0.051
1190.0,0,0.5,0.241,0.19,0.051
1313.0,0,0.5,0.591,0.54,0.051
1359.0,0,0.5,0.096,0.045,0.051
1446.0,0,0.5,2.601,2.55,0.051
1830.0,0,0.5,2.171,2.12,0.051
2090.0,0,0.5,1.111,1.06,0.051
