energy,L,J,totalWidth,neutronWidth,captureWidth
-206.0,0,0.5,3.618,3.532,0.086
79.7,0,0.5,0.121,0.041,0.08
139.6,1,0.5,0.08611,0.00011,0.086
145.7,1,0.5,0.086061,6.1e-05,0.086
174.3,1,0.5,0.08615001,0.00015,0.086
188.9,0,0.5,0.163,0.079,0.084
244.4,0,0.5,0.64,0.55,0.09
296.7,1,0.5,0.08629,0.00029,0.086
312.6,0,0.5,0.255,0.16,0.095
335.5,1,1.5,0.08642501,0.000425,0.086
410.82,0,0.5,0.088,0.002,0.086
446.0,0,0.5,0.0883,0.0023,0.086
527.4,0,0.5,0.9450001,0.845,0.1
587.4,1,0.5,0.08649001,0.00049,0.086
691.5,1,0.5,0.087,0.001,0.086
765.3,0,0.5,0.164,0.078,0.086
830.4,0,0.5,1.116,1.03,0.086
985.7,1,1.5,0.087,0.001,0.086
990.61,1,1.5,0.08725,0.00125,0.086
1005.8,0,0.5,0.506,0.42,0.086
1022.4,1,1.5,0.08685,0.00085,0.086
1093.9,0,0.5,1.086,1.0,0.086
1106.1,1,1.5,0.088,0.002,0.086
1131.7,0,0.5,0.291,0.205,0.086
1193.2,1,1.5,0.08710001,0.0011,0.086
1207.7,1,1.5,0.0873,0.0013,0.086
1342.8,1,1.5,0.0905,0.0045,0.086
1356.3,0,0.5,0.416,0.33,0.086
1449.6,0,0.5,1.016,0.93,0.086
1626.1,0,0.5,0.186,0.1,0.086
1636.4,1,1.5,0.0882,0.0022,0.086
1681.3,1,1.5,0.08750001,0.0015,0.086
1713.9,0,0.5,0.152,0.066,0.086
1810.7,0,0.5,0.316,0.23,0.086
1894.4,0,0.5,0.601,0.515,0.086
1937.3,0,0.5,1.536,1.45,0.086
2100.6,1,1.5,0.09,0.004,0.086
2151.9,0,0.5,0.392,0.306,0.086
2204.3,0,0.5,0.521,0.435,0.086
2325.9,1,1.5,0.08815,0.00215,0.086
2364.1,0,0.5,1.636,1.55,0.086
2456.6,1,1.5,0.0885,0.0025,0.086
2472.4,0,0.5,0.196,0.11,0.086
2544.0,0,0.5,0.115,0.029,0.086
2671.4,0,0.5,1.236,1.15,0.086
2682.7,0,0.5,2.386,2.3,0.086
2814.2,0,0.5,0.229,0.143,0.086
2862.6,0,0.5,0.118,0.032,0.086
2900.5,1,1.5,0.0965,0.0105,0.086
2970.6,0,0.5,0.402,0.316,0.086
3027.4,1,1.5,0.093,0.007,0.086
3095.3,0,0.5,0.736,0.65,0.086
3165.8,0,0.5,0.3,0.214,0.086
3202.8,1,0.5,0.09500001,0.009,0.086
3304.1,0,0.5,3.086,3.0,0.086
3467.2,0,0.5,0.304,0.218,0.086
3588.4,0,0.5,0.306,0.22,0.086
3648.7,0,0.5,0.256,0.17,0.086
3678.3,0,0.5,4.086,4.0,0.086
3751.6,1,0.5,0.115,0.029,0.086
3809.9,0,0.5,0.426,0.34,0.086
3849.9,1,1.5,0.093,0.007,0.086
3997.7,0,0.5,0.196,0.11,0.086
4100.1,0,0.5,2.966,2.88,0.086
4127.0,1,1.5,0.0925,0.0065,0.086
4154.6,0,0.5,3.986,3.9,0.086
4284.3,0,0.5,0.147,0.061,0.086
4326.5,0,0.5,1.666,1.58,0.086
4389.5,0,0.5,1.746,1.66,0.086
4476.8,1,1.5,0.093,0.007,0.086
4515.6,0,0.5,0.523,0.437,0.086
4643.6,1,0.5,0.135,0.049,0.086
4671.1,0,0.5,0.826,0.74,0.086
4819.9,1,1.5,0.097,0.011,0.086
4885.8,0,0.5,1.626,1.54,0.086
5138.2,0,0.5,0.839,0.753,0.086
5326.4,0,0.5,0.856,0.77,0.086
5449.5,0,0.5,2.086,2.0,0.086
5463.3,0,0.5,0.456,0.37,0.086
5703.0,0,0.5,1.786,1.7,0.086
5756.5,0,0.5,3.286,3.2,0.086
5968.4,0,0.5,1.636,1.55,0.086
6080.4,0,0.5,0.666,0.58,0.086
6249.3,0,0.5,6.186,6.1,0.086
6428.9,0,0.5,0.666,0.58,0.086
6528.8,0,0.5,0.706,0.62,0.086
6565.1,0,0.5,0.816,0.73,0.086
6627.4,0,0.5,1.006,0.92,0.086
6759.1,0,0.5,2.006,1.92,0.086
6859.0,0,0.5,1.336,1.25,0.086
7017.2,0,0.5,1.536,1.45,0.086
7231.2,0,0.5,2.986,2.9,0.086
7441.9,0,0.5,3.966,3.88,0.086
7593.6,0,0.5,0.846,0.76,0.086
7625.4,0,0.5,0.811,0.725,0.086
7780.4,0,0.5,0.686,0.6,0.086
8157.6,0,0.5,1.586,1.5,0.086
8378.8,0,0.5,4.786,4.7,0.086
8702.9,0,0.5,6.056,5.97,0.086
8877.7,0,0.5,2.256,2.17,0.086
8900.7,0,0.5,0.736,0.65,0.086
9117.2,0,0.5,4.856,4.77,0.086
9156.0,0,0.5,1.586,1.5,0.086
9392.1,0,0.5,0.976,0.89,0.086
9614.0,0,0.5,1.236,1.15,0.086
9731.2,0,0.5,2.486,2.4,0.086
9823.8,0,0.5,7.786,7.7,0.086
10093.0,0,0.5,1.086,1.0,0.086
10159.0,0,0.5,1.236,1.15,0.086
10272.0,0,0.5,1.836,1.75,0.086
10423.0,0,0.5,1.736,1.65,0.086
10789.0,0,0.5,10.086,10.0,0.086
11167.0,0,0.5,3.686,3.6,0.086
11232.0,0,0.5,4.786,4.7,0.086
11497.0,0,0.5,4.696,4.61,0.086
11807.0,0,0.5,1.586,1.5,0.086
12048.0,0,0.5,2.086,2.0,0.086
12533.0,0,0.5,2.436,2.35,0.086
12846.0,0,0.5,3.596,3.51,0.086
13150.0,0,0.5,1.886,1.8,0.086
13351.0,0,0.5,1.016,0.93,0.086
13614.0,0,0.5,1.286,1.2,0.086
13862.0,0,0.5,1.436,1.35,0.086
13963.0,0,0.5,15.086,15.0,0.086
14082.0,0,0.5,3.186,3.1,0.086
14163.0,0,0.5,3.286,3.2,0.086
14337.0,0,0.5,2.716,2.63,0.086
14497.0,0,0.5,2.086,2.0,0.086
14605.0,0,0.5,8.786,8.7,0.086
14862.0,0,0.5,4.886,4.8,0.086
