energy,L,J,totalWidth,neutronWidth,captureWidth
-36.33,0,0.5,0.2743,0.2194,0.0549
347.0,1,0.5,0.1996,0.0006,0.199
351.6,1,0.5,0.1298,0.0018,0.128
419.1,1,0.5,0.14998,0.00068,0.1493
421.5,1,1.5,0.1996,0.0006,0.199
440.1,1,1.5,0.19905,0.00105,0.198
446.6,1,1.5,0.199325,0.000325,0.199
541.0,0,0.5,0.13,0.094,0.036
678.5,0,0.5,0.188,0.086,0.102
692.0,1,1.5,0.07735001,0.00235,0.075
814.2,0,0.5,0.34,0.237,0.103
1002.0,0,0.5,0.13,0.034,0.096
1028.0,0,0.5,0.139,0.08,0.059
1459.0,0,0.5,0.659,0.6,0.059
1555.0,0,0.5,3.529,3.47,0.059
1682.0,1,1.5,0.07875,0.00375,0.075
1690.0,0,0.5,0.284,0.225,0.059
1989.0,0,0.5,3.759,3.7,0.059
2091.0,0,0.5,0.137,0.078,0.059
2349.0,1,0.5,0.118,0.043,0.075
2602.0,0,0.5,1.689,1.63,0.059
2664.0,1,1.5,0.09550001,0.0205,0.075
2668.0,1,1.5,0.08585,0.01085,0.075
2785.0,1,1.5,0.07935,0.00435,0.075
2830.0,0,0.5,1.6948,1.639,0.0558
2917.0,0,0.5,0.3454,0.29,0.0554
2922.0,1,1.5,0.076,0.001,0.075
3039.0,1,1.5,0.0877,0.0127,0.075
3122.0,1,0.5,0.1203,0.0453,0.075
3204.0,1,1.5,0.0775,0.0025,0.075
3334.0,0,0.5,0.2916,0.235,0.0566
3390.0,0,0.5,0.7819999,0.729,0.053
3398.0,1,1.5,0.0814,0.0064,0.075
3515.0,1,1.5,0.09500001,0.02,0.075
3539.0,0,0.5,0.261,0.202,0.059
3541.0,1,1.5,0.11375,0.03875,0.075
3703.0,1,0.5,0.081,0.006,0.075
3793.0,1,1.5,0.08945,0.01445,0.075
3852.0,0,0.5,3.3068,3.258,0.0488
3895.0,1,0.5,0.0772,0.0022,0.075
4005.0,1,1.5,0.07565001,0.00065,0.075
4022.0,1,1.5,0.135,0.06,0.075
4180.0,1,1.5,0.0772,0.0022,0.075
4230.0,0,0.5,2.07,2.02,0.05
4309.0,1,1.5,0.0948,0.0198,0.075
4360.0,1,1.5,0.076,0.001,0.075
4411.0,1,1.5,0.0755,0.0005,0.075
4475.0,0,0.5,0.2693,0.218,0.0513
4502.0,0,0.5,0.5578,0.504,0.0538
4513.0,1,0.5,0.076,0.001,0.075
4634.0,0,0.5,0.5852,0.544,0.0412
4719.0,1,1.5,0.08945,0.01445,0.075
4748.0,1,1.5,0.07895,0.00395,0.075
4774.0,1,1.5,0.07740001,0.0024,0.075
4870.0,0,0.5,0.7886,0.74,0.0486
4905.0,1,1.5,0.076,0.001,0.075
4972.0,1,1.5,0.07525,0.00025,0.075
5049.0,1,0.5,0.23,0.155,0.075
5061.0,1,1.5,0.09815001,0.02315,0.075
5155.0,0,0.5,0.6496,0.583,0.0666
5269.0,1,0.5,0.09240001,0.0174,0.075
5409.0,1,1.5,0.076,0.001,0.075
5474.0,1,1.5,0.11375,0.03875,0.075
5553.0,1,1.5,0.0799,0.0049,0.075
5596.0,0,0.5,2.6983,2.65,0.0483
5705.0,1,1.5,0.1103,0.0353,0.075
5750.0,1,0.5,0.076,0.001,0.075
5844.0,1,1.5,0.07955001,0.00455,0.075
5866.0,1,1.5,0.11485,0.03985,0.075
5887.0,1,1.5,0.0759,0.0009,0.075
6010.0,1,1.5,0.0758,0.0008,0.075
6093.0,1,0.5,0.076,0.001,0.075
6113.0,1,0.5,0.113,0.038,0.075
6201.0,1,1.5,0.076,0.001,0.075
6235.0,1,1.5,0.076,0.001,0.075
6269.0,1,1.5,0.076,0.001,0.075
6428.0,1,1.5,0.076,0.001,0.075
6587.0,1,1.5,0.07560001,0.0006,0.075
6626.0,0,0.5,2.249,2.19,0.059
6647.0,0,0.5,3.5085,3.459,0.0495
6703.0,0,0.5,1.0044,0.925,0.0794
6822.0,1,1.5,0.08965001,0.01465,0.075
6918.0,1,1.5,0.0992,0.0242,0.075
6931.0,1,1.5,0.225,0.15,0.075
6983.0,1,1.5,0.1057,0.0307,0.075
7061.0,1,1.5,0.076,0.001,0.075
7111.0,1,1.5,0.076,0.001,0.075
7190.0,0,0.5,3.0107,2.91,0.1007
7444.0,1,0.5,0.076,0.001,0.075
7475.0,1,0.5,1.989,1.9,0.089
7547.0,1,1.5,0.0997,0.0247,0.075
7685.0,1,1.5,0.079,0.004,0.075
7793.0,1,1.5,0.076,0.001,0.075
7869.0,0,0.5,2.4903,2.426,0.0643
7975.0,1,1.5,0.1021,0.0271,0.075
8009.0,1,1.5,0.076,0.001,0.075
8102.0,1,0.5,0.076,0.001,0.075
8207.0,1,0.5,0.1423,0.0673,0.075
8342.0,1,1.5,0.09110001,0.0161,0.075
8353.0,1,1.5,0.1144,0.0394,0.075
8509.0,1,0.5,0.076,0.001,0.075
8608.0,1,1.5,0.076,0.001,0.075
8717.0,1,1.5,0.1162,0.0412,0.075
8758.0,1,1.5,0.076,0.001,0.075
8779.0,1,1.5,0.6433,0.55,0.0933
8892.0,1,0.5,0.076,0.001,0.075
8981.0,1,0.5,0.5283,0.48,0.0483
9030.0,1,1.5,0.0763,0.0013,0.075
9175.0,1,1.5,0.09890001,0.0239,0.075
9189.0,1,1.5,0.076,0.001,0.075
9274.0,1,0.5,2.7129,2.66,0.0529
9473.0,1,1.5,0.076,0.001,0.075
9495.0,1,0.5,0.076,0.001,0.075
9583.0,1,1.5,0.076,0.001,0.075
9660.0,1,1.5,0.2124,0.1575,0.0549
9696.0,1,1.5,0.10225,0.02725,0.075
9761.0,1,1.5,0.8017001,0.725,0.0767
9918.0,1,1.5,0.076,0.001,0.075
9958.0,1,1.5,0.145,0.07,0.075
9979.0,0,0.5,3.7689,3.717,0.0519
10010.0,1,1.5,0.08125,0.00625,0.075
10040.0,1,0.5,0.39,0.315,0.075
10140.0,1,0.5,0.076,0.001,0.075
10160.0,1,1.5,0.4242,0.345,0.0792
10200.0,1,0.5,0.076,0.001,0.075
10250.0,1,0.5,0.076,0.001,0.075
10280.0,1,0.5,0.6872,0.61,0.0772
10300.0,1,1.5,0.10065,0.02565,0.075
10470.0,1,0.5,0.1517,0.0767,0.075
10520.0,1,0.5,0.093,0.018,0.075
10570.0,1,1.5,0.0934505,0.0184505,0.075
10690.0,1,1.5,0.076,0.001,0.075
