energy,L,J,totalWidth,neutronWidth,captureWidth
-18.7588,0,0.0,0.17688,0.035356,0.14153
5.19,0,1.0,0.1427333,0.01273333,0.13
30.6,0,1.0,0.1373333,0.007333333,0.13
32.7,1,1.0,0.1630173,1.733333e-05,0.163
40.3,0,1.0,0.1363333,0.005333334,0.131
55.8,0,0.0,0.1762,0.0372,0.139
71.0,0,1.0,0.1466667,0.02666667,0.12
78.5,1,2.0,0.163004,4e-06,0.163
79.8,1,2.0,0.163004,4e-06,0.163
82.5,1,2.0,0.1630128,1.28e-05,0.163
87.7,0,1.0,0.1364,0.0064,0.13
91.5,1,2.0,0.16302,2e-05,0.163
106.3,0,0.0,0.14156,0.00056,0.141
113.5,1,2.0,0.1630136,1.36e-05,0.163
133.9,0,1.0,0.2,0.08,0.12
139.7,0,0.0,0.139,0.006,0.133
160.3,1,2.0,0.163032,3.2e-05,0.163
164.3,1,1.0,0.1630187,1.866667e-05,0.163
169.8,1,1.0,0.16324,0.00024,0.163
173.1,0,1.0,0.1849333,0.04493333,0.14
199.0,1,1.0,0.1631467,0.0001466667,0.163
209.2,0,1.0,0.157,0.024,0.133
219.4,1,2.0,0.163048,4.8e-05,0.163
251.2,0,1.0,0.1298667,0.005866667,0.124
259.0,0,0.0,0.1246,0.0136,0.111
264.7,1,2.0,0.163144,0.000144,0.163
272.4,0,1.0,0.143,0.002,0.141
275.8,1,1.0,0.163072,7.2e-05,0.163
284.0,1,2.0,0.163224,0.000224,0.163
290.6,0,0.0,0.1732,0.0332,0.14
293.3,1,1.0,0.1634,0.0004,0.163
300.9,0,0.0,0.147,0.006,0.141
316.5,0,1.0,0.3196667,0.1786667,0.141
322.1,1,2.0,0.163088,8.8e-05,0.163
327.8,1,1.0,0.1638667,0.0008666667,0.163
340.2,1,2.0,0.163264,0.000264,0.163
351.4,1,2.0,0.163044,4.4e-05,0.163
386.7,0,1.0,0.1903333,0.04333333,0.147
391.6,1,2.0,0.163128,0.000128,0.163
398.0,0,1.0,0.162,0.022,0.14
404.4,0,0.0,0.346,0.2,0.146
428.6,0,0.0,0.179,0.038,0.141
441.0,1,1.0,0.1631267,0.0001266667,0.163
469.7,0,0.0,0.279,0.138,0.141
487.0,0,0.0,0.1864,0.0454,0.141
495.2,1,2.0,0.16336,0.00036,0.163
500.6,0,1.0,0.2746667,0.1506667,0.124
512.5,0,0.0,0.1872,0.0462,0.141
526.7,1,2.0,0.16356,0.00056,0.163
556.6,0,0.0,0.1906,0.0496,0.141
560.7,0,0.0,0.415,0.288,0.127
565.8,0,1.0,0.2326667,0.09466667,0.138
605.1,0,1.0,0.1452667,0.004266667,0.141
608.1,0,1.0,0.1856667,0.02866667,0.157
622.5,0,0.0,0.31,0.2,0.11
629.7,1,0.0,0.16304,4e-05,0.163
633.9,1,2.0,0.163008,8e-06,0.163
648.3,1,2.0,0.1634,0.0004,0.163
669.8,0,1.0,0.1653333,0.02433333,0.141
681.5,1,1.0,0.1658,0.0028,0.163
687.4,1,0.0,0.1672,0.0042,0.163
691.0,1,2.0,0.163008,8e-06,0.163
713.8,1,2.0,0.16364,0.00064,0.163
726.3,0,0.0,0.2088,0.0678,0.141
730.3,1,1.0,0.1640667,0.001066667,0.163
733.8,1,2.0,0.163012,1.2e-05,0.163
736.0,1,0.0,0.16306,6e-05,0.163
747.6,0,1.0,0.215,0.074,0.141
780.9,0,1.0,0.1504,0.0094,0.141
785.3,0,0.0,0.609,0.468,0.141
794.1,0,1.0,0.1456667,0.004666667,0.141
803.7,0,1.0,0.1528667,0.01186667,0.141
822.3,1,1.0,0.1630267,2.666667e-05,0.163
831.4,1,2.0,0.1654,0.0024,0.163
840.7,1,2.0,0.163016,1.6e-05,0.163
849.1,0,0.0,0.1632,0.0222,0.141
861.9,0,1.0,0.1505333,0.009533334,0.141
882.7,0,1.0,0.207,0.066,0.141
888.9,1,1.0,0.1668,0.0038,0.163
903.4,0,0.0,0.1786,0.0376,0.141
925.7,1,0.0,0.1631,0.0001,0.163
931.6,0,0.0,0.361,0.22,0.141
949.5,0,0.0,0.178,0.037,0.141
961.2,0,1.0,0.1655333,0.02453333,0.141
975.5,0,1.0,0.781,0.64,0.141
981.3,1,1.0,0.16304,4e-05,0.163
999.5,1,0.0,0.16312,0.00012,0.163
1009.0,0,1.0,0.2416667,0.1006667,0.141
1037.0,0,1.0,0.1624,0.0214,0.141
1057.0,0,1.0,0.1892667,0.04826667,0.141
1062.0,0,1.0,0.2028,0.0618,0.141
1114.7,0,0.0,0.169,0.028,0.141
1116.0,0,1.0,0.1936667,0.05266667,0.141
1174.0,0,1.0,0.1502667,0.009266666,0.141
1204.0,0,1.0,0.3283333,0.1873333,0.141
1220.0,0,1.0,0.3503333,0.2093333,0.141
1236.0,0,1.0,0.2603333,0.1193333,0.141
1255.0,0,1.0,0.163,0.022,0.141
1271.0,1,2.0,0.16704,0.00404,0.163
1277.0,0,0.0,0.197,0.056,0.141
1300.0,0,1.0,0.225,0.084,0.141
1311.0,0,1.0,0.1576667,0.01666667,0.141
1347.0,0,1.0,0.165,0.024,0.141
