energy,L,J,totalWidth,neutronWidth,captureWidth
-1046.0,0,5.5,201.83,198.73,3.1
166.7,0,6.5,2.90286,2.30286,0.6
1420.0,0,5.5,90.5167,89.9167,0.6
6200.0,0,5.5,80.77,80.17,0.6
7300.0,0,5.5,303.9,303.3,0.6
8250.0,0,5.5,136.0,135.4,0.6
11800.0,0,5.5,346.2,345.6,0.6
15000.0,0,6.5,113.0,112.4,0.6
15300.0,0,5.5,169.6,169.0,0.6
17600.0,0,5.5,143.6,143.0,0.6
20500.0,0,6.5,491.8,491.2,0.6
22600.0,0,6.5,613.5,612.9,0.6
25800.0,0,5.5,211.8,211.2,0.6
29000.0,0,6.5,300.5,299.9,0.6
34100.0,0,5.5,815.3,814.7,0.6
37000.0,0,6.5,577.2,576.6,0.6
40700.0,0,5.5,505.4,504.8,0.6
