energy,L,J,totalWidth,neutronWidth,captureWidth
-66.0,0,0.5,0.0915,0.0315,0.06
51.9,1,1.5,0.0600012,1.2e-06,0.06
71.0,1,0.5,0.0600026,2.6e-06,0.06
86.33,1,1.5,0.06024,0.00024,0.06
134.0,1,1.5,0.0600035,3.5e-06,0.06
177.9,1,0.5,0.06027,0.00027,0.06
263.3,0,0.5,0.0655,0.0055,0.06
263.3,1,1.5,0.06275,0.00275,0.06
393.1,1,1.5,0.0600185,1.85e-05,0.06
423.5,1,0.5,0.060028,2.8e-05,0.06
553.7,1,0.5,0.0647,0.0047,0.06
578.8,1,0.5,0.06087,0.00087,0.06
636.5,1,1.5,0.060355,0.000355,0.06
735.1,1,1.5,0.060635,0.000635,0.06
857.9,1,1.5,0.0744,0.0144,0.06
899.9,0,0.5,0.2397,0.193,0.0467
954.0,1,1.5,0.0634,0.0034,0.06
958.0,1,1.5,0.06875,0.00875,0.06
1004.3,1,1.5,0.0898,0.0298,0.06
1174.3,1,1.5,0.0723,0.0123,0.06
1321.4,1,0.5,0.0794,0.0194,0.06
1429.1,1,1.5,0.0627,0.0027,0.06
1605.9,1,1.5,0.0677,0.0077,0.06
1664.6,0,0.5,1.0184,0.961,0.0574
1693.6,1,1.5,0.0716,0.0116,0.06
1789.2,1,1.5,0.0615,0.0015,0.06
1854.8,1,1.5,0.06615,0.00615,0.06
2006.4,1,0.5,0.0758,0.0158,0.06
2073.8,1,1.5,0.0907,0.0307,0.06
2238.9,1,1.5,0.0614,0.0014,0.06
2312.6,1,1.5,0.06785,0.00785,0.06
2517.8,1,1.5,0.1529,0.078,0.0749
2613.0,1,0.5,0.2,0.14,0.06
2686.8,0,0.5,0.5376,0.484,0.0536
2802.7,1,1.5,0.0678,0.0078,0.06
2972.4,1,0.5,0.0678,0.0078,0.06
3037.9,1,1.5,0.0646,0.0046,0.06
3069.3,1,1.5,0.0611,0.0011,0.06
3103.5,1,1.5,0.0627,0.0027,0.06
3190.2,1,1.5,0.105,0.045,0.06
3192.7,1,1.5,0.1126,0.0515,0.0611
3320.3,1,1.5,0.06365,0.00365,0.06
3433.8,1,0.5,0.18,0.12,0.06
3523.3,1,0.5,0.182,0.119,0.063
3779.7,0,0.5,0.86,0.803,0.057
3819.6,1,1.5,0.195,0.135,0.06
3881.0,1,1.5,0.1165,0.0565,0.06
4016.9,1,1.5,0.084,0.024,0.06
4118.0,1,1.5,0.091,0.031,0.06
4177.7,0,0.5,0.624,0.564,0.06
4266.0,1,0.5,0.131,0.071,0.06
4272.3,1,1.5,0.0785,0.0185,0.06
4355.7,0,0.5,2.675,2.615,0.06
4584.7,1,0.5,0.243,0.183,0.06
4701.9,0,0.5,0.5092,0.447,0.0622
4737.6,1,1.5,0.102,0.042,0.06
4792.5,1,1.5,0.1755,0.1155,0.06
4911.6,1,1.5,0.0855,0.0255,0.06
4919.3,1,1.5,0.092,0.032,0.06
5116.2,0,0.5,2.26,2.2,0.06
5136.3,1,0.5,0.39,0.33,0.06
5274.0,1,1.5,0.13,0.07,0.06
5397.0,1,1.5,0.06205,0.00205,0.06
5485.6,1,1.5,0.078,0.018,0.06
5514.0,1,1.5,0.0615,0.0015,0.06
5544.1,1,0.5,0.116,0.056,0.06
5703.1,1,0.5,0.094,0.034,0.06
5733.0,1,1.5,0.0615,0.0015,0.06
5752.0,1,1.5,0.062,0.002,0.06
5830.5,0,0.5,2.478,2.418,0.06
5872.7,1,1.5,0.0685,0.0085,0.06
5905.0,1,1.5,0.0665,0.0065,0.06
6035.8,1,1.5,0.07,0.01,0.06
6181.9,1,1.5,0.14,0.08,0.06
6256.9,1,1.5,0.26,0.2,0.06
6381.7,1,1.5,0.205,0.145,0.06
6414.0,1,1.5,0.06305,0.00305,0.06
6427.6,1,1.5,0.0636,0.0036,0.06
6448.5,1,1.5,0.26,0.2,0.06
6631.0,1,0.5,0.0686,0.0086,0.06
