energy,L,J,totalWidth,neutronWidth,captureWidth
-1140.0,0,0.5,4.323,4.168,0.155
347.0,0,0.5,0.1629,0.0079,0.155
1868.8,1,1.5,0.2635,0.0235,0.24
2322.6,1,1.5,0.265,0.025,0.24
3060.0,1,0.5,0.315,0.075,0.24
3169.0,0,0.5,8.016,7.8,0.216
4291.5,1,1.5,0.755,0.525,0.23
5577.4,1,1.5,0.59,0.25,0.34
6031.0,1,1.5,0.53,0.29,0.24
6482.0,1,0.5,1.21,1.1,0.11
6812.0,0,0.5,0.753,0.58,0.173
7132.0,0,0.5,0.69,0.52,0.17
8802.0,1,1.5,1.46,1.25,0.21
8918.0,1,0.5,3.735,3.5,0.235
9135.0,1,0.5,1.836,1.6,0.236
10590.0,1,1.5,0.601,0.23,0.371
11112.0,1,1.5,0.383,0.18,0.203
11520.0,0,0.5,11.16,11.0,0.16
12850.0,1,1.5,0.35,0.11,0.24
13760.0,0,0.5,32.119,32.0,0.119
14140.0,1,0.5,5.372,5.2,0.172
14460.0,1,1.5,0.346,0.11,0.236
15670.0,1,0.5,6.192,6.0,0.192
15720.0,1,1.5,1.12,0.95,0.17
16550.0,0,0.5,62.651,62.5,0.151
17300.0,1,1.5,0.336,0.125,0.211
18020.0,1,1.5,0.569,0.4,0.169
18145.0,1,0.5,4.218,4.0,0.218
19200.0,1,1.5,3.206,3.0,0.206
20335.0,0,0.5,0.678,0.49,0.188
20600.0,1,0.5,0.653,0.5,0.153
20680.0,1,1.5,0.31,0.07,0.24
21100.0,0,0.5,31.166,31.0,0.166
21740.0,1,1.5,0.375,0.135,0.24
23950.0,1,1.5,8.022,7.6,0.422
25480.0,1,1.5,4.377,4.2,0.177
25830.0,0,0.5,36.675,36.5,0.175
26220.0,1,0.5,74.58,73.0,1.58
28040.0,1,1.5,6.889,6.5,0.389
28550.0,0,0.5,0.554,0.5,0.054
28710.0,1,0.5,26.263,26.0,0.263
29820.0,0,0.5,37.175,37.0,0.175
30090.0,1,1.5,0.555,0.315,0.24
30320.0,1,0.5,5.737,5.6,0.137
31130.0,1,1.5,10.139,10.0,0.139
31220.0,0,0.5,57.103,57.0,0.103
32590.0,1,1.5,20.556,20.0,0.556
33490.0,0,0.5,0.589,0.5,0.089
34460.0,1,1.5,5.146,5.0,0.146
34670.0,1,0.5,5.155,5.0,0.155
34830.0,1,1.5,5.263,5.0,0.263
35600.0,1,0.5,1.206,1.0,0.206
35740.0,1,1.5,1.697,1.5,0.197
36000.0,1,0.5,10.231,10.0,0.231
36480.0,1,1.5,20.515,20.0,0.515
37060.0,1,1.5,1.234,1.0,0.234
37710.0,0,0.5,30.146,30.0,0.146
37970.0,1,0.5,1.138,1.0,0.138
38465.0,1,1.5,2.73,2.0,0.73
39120.0,1,0.5,3.218,3.0,0.218
