energy,L,J,totalWidth,neutronWidth,captureWidth
-98.10691,1,1.0,0.06307136,5.767545e-07,0.06307078
-58.2192,1,4.0,0.05686132,1.1515e-07,0.0568612
-53.9214,1,1.0,0.06307102,2.350341e-07,0.06307078
-46.87204,0,2.0,0.07052409,0.007897369,0.06262672
-41.57735,1,2.0,0.0616167,1.142575e-07,0.06161659
-38.92352,1,4.0,0.05686127,7.264112e-08,0.0568612
-37.134,1,3.0,0.0595012,7.537617e-08,0.05950112
-31.36095,0,3.0,0.06060984,0.0001326969,0.06047714
-25.23552,1,4.0,0.0568612,4.309163e-09,0.0568612
-21.36088,0,3.0,0.06448217,0.004005028,0.06047714
-18.72076,0,2.0,0.06309529,0.0004685667,0.06262672
-15.13157,1,3.0,0.05950112,1.642575e-09,0.05950112
-13.42607,1,2.0,0.06161659,6.91322e-10,0.06161659
-11.73482,0,3.0,0.06214721,0.001670068,0.06047714
-9.735895,1,1.0,0.06307083,4.715585e-08,0.06307078
-2.689787,0,2.0,0.0652308,0.002604079,0.06262672
-2.492193,1,2.0,0.06161659,3.578168e-09,0.06161659
-1.58687,1,3.0,0.05950112,9.68826e-10,0.05950112
11.92658,0,3.0,0.06055897,8.183219e-05,0.06047714
21.92665,0,3.0,0.06453486,0.00405772,0.06047714
24.56677,0,2.0,0.06316348,0.0005367645,0.06262672
31.55271,0,3.0,0.06321565,0.00273851,0.06047714
33.55164,1,1.0,0.06307108,3.016593e-07,0.06307078
40.59774,0,2.0,0.07274359,0.01011687,0.06262672
55.21411,0,3.0,0.06065321,0.0001760723,0.06047714
65.21418,0,3.0,0.06747503,0.006997888,0.06047714
67.8543,0,2.0,0.06351879,0.000892069,0.06262672
74.84024,0,3.0,0.06469472,0.004217582,0.06047714
76.83917,1,1.0,0.06307183,1.045378e-06,0.06307078
83.88528,0,2.0,0.07716919,0.01454247,0.06262672
84.08287,1,2.0,0.06161729,7.010706e-07,0.06161659
84.98819,1,3.0,0.0595015,3.79649e-07,0.05950112
106.9906,1,3.0,0.05950149,3.685698e-07,0.05950112
112.0366,0,2.0,0.07483643,0.01220971,0.06262672
112.2342,1,2.0,0.0616171,5.066532e-07,0.06161659
121.0247,1,1.0,0.06307157,7.901834e-07,0.06307078
165.2102,1,1.0,0.06307204,1.260157e-06,0.06307078
