energy,L,J,totalWidth,neutronWidth,captureWidth
-48.63,0,4.0,1.0792,1.017,0.0622
0.734,1,3.0,0.04500008,8.342857e-08,0.045
72.3,0,3.0,0.08722857,0.03462857,0.0526
248.2,1,3.0,0.04021715,0.0002171429,0.04
339.4,1,3.0,0.04025143,0.0002514286,0.04
617.4,0,3.0,0.0894,0.0344,0.055
702.5,1,5.0,0.04552728,0.005527273,0.04
875.5,0,3.0,0.08025715,0.02525714,0.055
905.3,1,4.0,0.046,0.006,0.04
962.8,0,3.0,0.07408572,0.01908571,0.055
1178.7,0,3.0,2.182029,2.131428,0.0506
1208.0,1,3.0,0.05291429,0.01291429,0.04
1256.3,1,4.0,0.05644445,0.01644444,0.04
1426.3,1,3.0,0.04353143,0.003531429,0.04
1433.0,1,4.0,0.04462222,0.004622222,0.04
1637.5,1,2.0,0.08320001,0.0432,0.04
1652.1,1,4.0,0.05377778,0.01377778,0.04
1826.4,1,5.0,0.04472728,0.004727273,0.04
1916.7,1,5.0,0.04763637,0.007636364,0.04
1971.3,1,3.0,0.04988572,0.009885714,0.04
2116.0,0,3.0,4.003329,3.931429,0.0719
2151.7,0,4.0,0.9485,0.888,0.0605
2176.5,1,5.0,0.05432728,0.01432727,0.04
2381.1,0,4.0,0.1009778,0.06257778,0.0384
2469.8,0,4.0,0.9670222,0.9191111,0.04791111
2666.0,0,3.0,0.1258571,0.07085714,0.055
2856.6,0,4.0,0.4035555,0.3608889,0.04266667
2976.0,1,2.0,0.06896,0.02896,0.04
2997.5,0,4.0,10.62238,10.57778,0.0446
3124.0,1,5.0,0.0416,0.0016,0.04
3287.7,0,4.0,1.911022,1.872,0.03902222
3424.8,1,4.0,0.06008889,0.02008889,0.04
3457.0,1,4.0,0.05244445,0.01244444,0.04
3484.6,0,4.0,1.321387,1.297787,0.0236
3549.0,1,4.0,0.06488889,0.02488889,0.04
3729.1,0,3.0,0.2755714,0.2205714,0.055
3749.4,0,3.0,6.034172,5.977143,0.05702857
4008.9,1,3.0,0.06582858,0.02582857,0.04
4054.0,1,3.0,0.04857143,0.008571428,0.04
4275.2,1,3.0,0.1062857,0.06628571,0.04
4360.6,0,4.0,4.4648,4.420444,0.04435556
4613.6,1,2.0,0.1584,0.1184,0.04
4650.3,0,3.0,4.162629,4.102857,0.05977143
4729.4,0,3.0,0.1608857,0.1062857,0.0546
4817.5,0,4.0,0.1716444,0.128,0.04364444
5166.0,1,3.0,0.05600001,0.016,0.04
5185.2,0,3.0,0.2129143,0.144,0.06891429
5291.0,1,4.0,0.05244445,0.01244444,0.04
5352.8,0,3.0,1.583086,1.508572,0.07451428
