energy,U234 + photon [inclusive] width,n + U233 width,J,Pi,L
2840.08,0.03589484,0.006894711,2,1,0
2840.802,0.03892506,0.0009445042,2,1,0
2843.178,0.03658055,0.002938337,2,1,0
2845.88,0.0387136,0.0001838954,2,1,0
2850.241,0.02902481,0.02355236,2,1,0
2850.479,0.03816035,0.0004899591,2,1,0
2850.687,0.03899353,6.605377e-05,2,1,0
2854.981,0.03455524,0.006037787,2,1,0
2856.728,0.02879738,0.01448373,2,1,0
2858.504,0.03724386,0.01211284,2,1,0
2862.312,0.03253163,0.004443757,2,1,0
2862.526,0.03879764,0.0003342202,2,1,0
2863.289,0.03886942,0.0007949006,2,1,0
2864.823,0.03882669,2.436e-06,2,1,0
2867.411,0.03497875,0.1070313,2,1,0
2874.467,0.03893703,0.0004901244,2,1,0
2874.652,0.02063683,0.04448786,2,1,0
2876.352,0.03314145,0.01119648,2,1,0
2877.049,0.037223,0.004962812,2,1,0
2877.179,0.03022709,0.01970604,2,1,0
2881.127,0.03771247,0.006223416,2,1,0
2882.399,0.03861396,0.007738052,2,1,0
2883.362,0.03898728,0.0002504886,2,1,0
2886.524,0.03609721,0.002832813,2,1,0
2890.455,0.03915391,0.02146954,2,1,0
2892.868,0.04074611,0.01523044,2,1,0
2894.352,0.04015958,0.006390273,2,1,0
2894.393,0.04032176,0.01049768,2,1,0
2898.791,0.03995352,0.02775572,2,1,0
2902.032,0.0324012,0.01055555,2,1,0
2903.002,0.03840681,4.73084e-07,2,1,0
2903.246,0.03776752,0.00611016,2,1,0
2903.651,0.03865082,0.0003961113,2,1,0
2905.744,0.03893358,0.0002245588,2,1,0
2906.793,0.03240716,0.01549953,2,1,0
2910.649,0.03868095,0.0006355678,2,1,0
2911.74,0.03889321,0.0004197688,2,1,0
2914.328,0.03789655,0.004755889,2,1,0
2916.165,0.03722551,0.0503741,2,1,0
2917.71,0.03889956,0.004871538,2,1,0
2919.1,0.0388171,0.0001684397,2,1,0
2923.743,0.03855992,0.0003306674,2,1,0
2924.63,0.03491506,0.02589792,2,1,0
2927.282,0.03270443,0.02072832,2,1,0
2929.366,0.0306267,0.04081432,2,1,0
2931.007,0.03759914,0.005175623,2,1,0
2931.032,0.03766717,0.01116066,2,1,0
2934.104,0.03727655,0.0244117,2,1,0
2934.976,0.03888612,4.052321e-05,2,1,0
2937.555,0.03319503,0.01586294,2,1,0
2940.635,0.03853297,0.0002355341,2,1,0
2940.936,0.03769895,0.0004741968,2,1,0
2942.218,0.0101069,0.05086421,2,1,0
2943.872,0.0366689,0.000883047,2,1,0
2944.77,0.03271648,0.008803307,2,1,0
2945.061,0.03717645,0.00549303,2,1,0
2946.59,0.03837156,0.01622076,2,1,0
2949.523,0.03842838,0.002977014,2,1,0
2951.369,0.03649713,0.03607627,2,1,0
2951.927,0.03858347,0.001276864,2,1,0
2955.152,0.03883135,0.0001854623,2,1,0
2956.094,0.03420487,0.0057556,2,1,0
2956.453,0.03634913,0.01433632,2,1,0
2958.842,0.02833263,0.04349274,2,1,0
2962.911,0.03881811,0.0004174993,2,1,0
2963.69,0.03899559,0.0003046783,2,1,0
2964.62,0.03887979,0.0001061433,2,1,0
2967.409,0.03903712,0.0003142644,2,1,0
2967.461,0.03536352,0.05900614,2,1,0
2970.112,0.03868902,0.0002189042,2,1,0
2973.104,0.03859847,0.03844709,2,1,0
2975.46,0.03786262,0.001048473,2,1,0
2980.334,0.03741857,0.01133609,2,1,0
2980.844,0.0388809,0.004100392,2,1,0
2984.751,0.04195593,0.009373703,2,1,0
2984.954,0.04494305,0.009272306,2,1,0
2985.477,0.03892701,2.172877e-05,2,1,0
2987.931,0.03666771,0.01817783,2,1,0
2992.508,0.03737781,0.01055326,2,1,0
2995.511,0.03762447,0.01020349,2,1,0
2996.668,0.03380686,0.008121524,2,1,0
2997.161,0.03565038,0.01682549,2,1,0
2997.643,0.0386795,0.006033554,2,1,0
3001.119,0.03658735,0.005444784,2,1,0
3001.349,0.03873256,0.003232481,2,1,0
3003.989,0.03720221,0.01740238,2,1,0
3005.054,0.0376617,0.008429025,2,1,0
3005.258,0.03896298,4.071068e-06,2,1,0
3005.981,0.03848164,0.00794688,2,1,0
3009.399,0.03807326,0.02376208,2,1,0
3013.398,0.03754612,0.005580785,2,1,0
3014.194,0.03891431,0.0002323337,2,1,0
3014.197,0.0343361,0.01823119,2,1,0
3019.619,0.02776606,0.02225092,2,1,0
3020.392,0.03388799,0.004226528,2,1,0
3020.395,0.03681692,0.01265088,2,1,0
3021.451,0.03711801,0.001972468,2,1,0
3021.452,0.02841101,0.01708018,2,1,0
3026.484,0.03817447,0.00145341,2,1,0
3027.354,0.03891916,0.0045711,2,1,0
3028.127,0.03484909,0.01939129,2,1,0
3029.602,0.03913379,0.03584918,2,1,0
3034.904,0.03847131,0.0004597258,2,1,0
3035.329,0.03768657,0.01772399,2,1,0
3038.653,0.03865615,0.0001323135,2,1,0
3039.613,0.03580024,0.0008762282,2,1,0
3041.955,0.03817424,0.007510523,2,1,0
3042.715,0.03813063,0.002504892,2,1,0
3044.721,0.03573405,0.01533231,2,1,0
3045.759,0.03872719,0.0004149128,2,1,0
3047.685,0.03752436,0.04631188,2,1,0
3047.769,0.03896487,0.0002071406,2,1,0
3051.384,0.03659621,0.03026661,2,1,0
3052.334,0.03862621,0.00175222,2,1,0
3053.137,0.03826118,0.009225225,2,1,0
3053.407,0.03545338,0.01810668,2,1,0
3056.387,0.03804722,0.04318283,2,1,0
3057.52,0.03902378,0.01460519,2,1,0
3059.253,0.0389767,3.518146e-05,2,1,0
3059.42,0.03627725,0.01405173,2,1,0
3061.302,0.03588506,0.006814334,2,1,0
3064.261,0.03620064,0.00864107,2,1,0
3065.716,0.03854357,0.001695095,2,1,0
3065.724,0.03654144,0.0262179,2,1,0
3065.97,0.03768952,0.009006728,2,1,0
3067.985,0.03371682,0.009449101,2,1,0
3073.98,0.03865359,0.1040102,2,1,0
3074.159,0.03853725,0.001081288,2,1,0
3074.269,0.03850904,0.007534646,2,1,0
3079.093,0.01933783,0.05331038,2,1,0
3081.138,0.03579534,0.01233679,2,1,0
3081.479,0.0355529,0.009944463,2,1,0
3083.511,0.03705311,0.01016292,2,1,0
3084.136,0.03770883,0.01147063,2,1,0
3090.151,0.03925084,0.02146509,2,1,0
3090.196,0.04036529,0.003701839,2,1,0
3092.719,0.0381593,0.01020785,2,1,0
3095.258,0.03894582,0.0003533063,2,1,0
3097.455,0.03772953,0.03744264,2,1,0
3098.169,0.03841381,0.01300874,2,1,0
3099.585,0.03687218,0.03292024,2,1,0
3104.199,0.03861922,0.002134394,2,1,0
3105.592,0.03760524,0.02098514,2,1,0
3110.551,0.03885806,8.558147e-05,2,1,0
3111.304,0.01876154,0.04199636,2,1,0
3113.121,0.02961699,0.0291082,2,1,0
3114.875,0.01949301,0.03187483,2,1,0
3116.124,0.02862031,0.007772608,2,1,0
3116.892,0.03862366,0.0002663876,2,1,0
3117.28,0.03850589,0.0004521511,2,1,0
3123.512,0.03899333,0.003086609,2,1,0
3129.391,0.03866779,0.04980204,2,1,0
3131.859,0.03658765,0.01509351,2,1,0
3132.198,0.03868656,0.001530347,2,1,0
3135.42,0.03149704,0.02356385,2,1,0
3137.695,0.03728744,0.001433407,2,1,0
3139.285,0.02899264,0.02928164,2,1,0
3141.572,0.03768522,0.0167305,2,1,0
3141.574,0.03821633,0.005934295,2,1,0
3145.244,0.03882729,0.00151838,2,1,0
3149.715,0.0338972,0.01181916,2,1,0
3152.482,0.03892177,6.9108e-06,2,1,0
3155.525,0.02661763,0.0468876,2,1,0
3155.549,0.03728423,0.005997109,2,1,0
3158.354,0.03882791,2.804147e-05,2,1,0
3160.659,0.03847118,0.001329215,2,1,0
3160.685,0.03155235,0.03519769,2,1,0
3163.385,0.03263074,0.00961063,2,1,0
3167.255,0.03820103,0.005905503,2,1,0
3167.443,0.03796957,0.004357033,2,1,0
3168.197,0.02618029,0.02525794,2,1,0
3170.837,0.03843599,0.01243395,2,1,0
3171.34,0.03835228,0.001645998,2,1,0
3172.163,0.03866586,0.003251937,2,1,0
3174.852,0.03828181,0.005314262,2,1,0
3175.381,0.03895417,0.0008571256,2,1,0
3176.189,0.03863243,0.002019734,2,1,0
3176.819,0.0379918,0.02428325,2,1,0
3179.728,0.03366288,0.0230492,2,1,0
3181.975,0.02939865,0.02052705,2,1,0
3184.54,0.03124724,0.04132363,2,1,0
3185.454,0.03875225,0.0007261371,2,1,0
3186.962,0.03707892,0.005335901,2,1,0
3192.094,0.03893241,6.4863e-05,2,1,0
3193.427,0.0316604,0.07043159,2,1,0
3196.468,0.03434764,0.07093965,2,1,0
3196.505,0.03683734,0.004532199,2,1,0
3199.422,0.03555634,0.001646614,2,1,0
3201.382,0.03816676,0.004730635,2,1,0
3204.401,0.03727867,0.01744558,2,1,0
3204.738,0.03125942,0.01581943,2,1,0
3207.259,0.03139673,0.04865335,2,1,0
3209.618,0.03460385,0.0235549,2,1,0
3211.122,0.03877144,0.0002420885,2,1,0
3211.697,0.03853405,0.003045466,2,1,0
3212.128,0.03746847,0.007085266,2,1,0
3213.869,0.03513581,0.01971771,2,1,0
3218.43,0.04142519,0.02475789,2,1,0
3221.14,0.03893245,0.0009500657,2,1,0
3225.65,0.03497429,0.009848929,2,1,0
3228.052,0.03837609,0.002824281,2,1,0
3228.704,0.03651599,0.006286807,2,1,0
3230.345,0.03896472,2.329273e-05,2,1,0
3234.111,0.03726831,0.01220087,2,1,0
3235.527,0.03789865,0.01596545,2,1,0
3236.818,0.0358964,0.01763218,2,1,0
3238.523,0.03829571,7.301469e-05,2,1,0
3239.212,0.03470556,0.0564577,2,1,0
3241.63,0.03839763,0.02996421,2,1,0
3244.713,0.03958789,0.01793326,2,1,0
3248.182,0.03802318,0.005701499,2,1,0
3250.733,0.03868256,0.004564343,2,1,0
3251.18,0.03625946,0.006686355,2,1,0
3252.991,0.03386435,0.03814275,2,1,0
3253.897,0.03811563,0.0007760182,2,1,0
3254.977,0.03255895,0.01336818,2,1,0
3256.809,0.017412,0.03078101,2,1,0
3266.175,0.03555859,0.0774118,2,1,0
3268.957,0.03886148,0.002095276,2,1,0
3270.495,0.03895523,4.369477e-05,2,1,0
3271.313,0.03858925,0.004657641,2,1,0
3271.345,0.03877032,0.007634422,2,1,0
3273.113,0.03890877,0.0004880854,2,1,0
3273.773,0.038951,0.007495016,2,1,0
3274.056,0.03873807,0.01465522,2,1,0
3274.365,0.03880978,0.0009470357,2,1,0
3280.522,0.03323912,0.0324043,2,1,0
3285.975,0.03728506,0.004326185,2,1,0
3285.994,0.03830454,0.00652307,2,1,0
3287.729,0.03850981,0.0003068748,2,1,0
3287.914,0.0279037,0.03443367,2,1,0
3290.294,0.03643725,0.0145479,2,1,0
3290.627,0.03829625,0.001052042,2,1,0
3294.363,0.03619337,0.008888361,2,1,0
3296.035,0.03644662,0.02753397,2,1,0
3299.226,0.03786069,0.003848336,2,1,0
3301.289,0.03830698,0.01444834,2,1,0
3306.595,0.03573757,0.02097797,2,1,0
3307.308,0.03867546,0.001318227,2,1,0
3308.641,0.03632714,0.01783711,2,1,0
3310.882,0.03862076,0.005473599,2,1,0
3311.703,0.03885168,5.569688e-08,2,1,0
3311.738,0.03819854,0.01723262,2,1,0
3313.172,0.03543153,0.03517809,2,1,0
3315.842,0.03447969,0.0188324,2,1,0
3318.247,0.03895744,0.0001375802,2,1,0
3321.664,0.03796073,0.01951332,2,1,0
3322.971,0.03749737,0.0104513,2,1,0
3323.442,0.03537153,0.01071204,2,1,0
3323.445,0.03805786,0.001974673,2,1,0
3329.682,0.03846899,0.0006550538,2,1,0
3332.412,0.03577974,0.04152217,2,1,0
3334.823,0.02996901,0.01744965,2,1,0
3336.303,0.0377202,0.001323718,2,1,0
3338.326,0.03848646,0.03464277,2,1,0
3338.496,0.03880361,0.002402287,2,1,0
3340.543,0.03758325,0.0185155,2,1,0
3340.795,0.03740534,0.008812653,2,1,0
3345.436,0.03765188,0.03436934,2,1,0
3346.038,0.039148,6.98862e-05,2,1,0
3349.968,0.03883686,0.0002864013,2,1,0
3350.642,0.03680943,0.05052999,2,1,0
3354.043,0.03958341,0.05711086,2,1,0
3357.381,0.03345215,0.02419821,2,1,0
3359.734,0.03602054,0.003814546,2,1,0
3361.638,0.03324509,0.02985076,2,1,0
3361.639,0.03875682,0.003494084,2,1,0
3363.63,0.0374086,0.007984642,2,1,0
3364.767,0.03733144,0.02179933,2,1,0
3369.895,0.03865668,0.0005266829,2,1,0
3370.702,0.03882777,0.001225646,2,1,0
3370.79,0.03732561,0.005750218,2,1,0
3372.93,0.03031973,0.01568357,2,1,0
3375.795,0.03886758,0.0006302879,2,1,0
3381.467,0.03896098,6.328627e-05,2,1,0
3381.746,0.03852505,0.009081157,2,1,0
3384.352,0.03476111,0.02076612,2,1,0
3384.963,0.0375112,0.004249407,2,1,0
3386.897,0.03847844,0.004927997,2,1,0
3389.464,0.03758583,0.008762617,2,1,0
3390.584,0.03812594,0.01174393,2,1,0
3390.985,0.03881737,0.001297918,2,1,0
3391.718,0.038784,0.002172137,2,1,0
3392.796,0.03925943,0.003068054,2,1,0
3393.303,0.03965661,0.01748211,2,1,0
3396.453,0.03823527,0.009385537,2,1,0
3398.07,0.03896103,0.0003508021,2,1,0
3400.65,0.03896299,0.003123683,2,1,0
3400.825,0.03897864,0.0005768919,2,1,0
3401.858,0.03884444,0.001966897,2,1,0
3405.285,0.03105285,0.05830144,2,1,0
3409.113,0.03721019,0.004299882,2,1,0
3409.115,0.03404651,0.01438844,2,1,0
3411.625,0.03345695,0.03148466,2,1,0
3414.045,0.02996167,0.010929,2,1,0
3415.185,0.03265337,0.008912054,2,1,0
3418.046,0.03847843,0.00726484,2,1,0
3419.78,0.03773433,0.008193938,2,1,0
3422.471,0.03822941,0.01811294,2,1,0
3422.494,0.0395998,0.01069063,2,1,0
3428.599,0.03829639,0.001566235,2,1,0
3431.079,0.03619446,0.02159212,2,1,0
3431.642,0.03897028,0.001376751,2,1,0
3431.926,0.03902613,1.02262e-05,2,1,0
3433.2,0.03914464,0.001641966,2,1,0
3434.593,0.03900271,4.122875e-06,2,1,0
3434.731,0.03937232,0.01830864,2,1,0
3435.086,0.03903016,0.00533903,2,1,0
3441.988,0.04139043,0.02334577,2,1,0
3444.079,0.0389893,0.0001748323,2,1,0
3445.039,0.02751988,0.02433942,2,1,0
3445.271,0.03752797,0.001302822,2,1,0
3447.345,0.04334578,0.04476994,2,1,0
3451.331,0.03815975,0.002837849,2,1,0
3453.737,0.03324253,0.03904655,2,1,0
3455.278,0.03205772,0.02525399,2,1,0
3456.988,0.03225495,0.05259632,2,1,0
3459.728,0.03808208,0.002474573,2,1,0
3461.582,0.03702577,0.007097668,2,1,0
3464.985,0.03070166,0.01705834,2,1,0
3469.236,0.03651295,0.04507124,2,1,0
3470.052,0.03878192,0.0001700523,2,1,0
3470.76,0.03889512,0.008976204,2,1,0
3471.502,0.03066523,0.02327686,2,1,0
3473.143,0.0381252,0.0153339,2,1,0
3473.869,0.03737341,0.03757205,2,1,0
3477.634,0.03675072,0.005844075,2,1,0
3480.981,0.03893317,0.001315592,2,1,0
3486.361,0.03329609,0.03642535,2,1,0
3486.413,0.03815558,0.002540611,2,1,0
3489.224,0.03547409,0.00924652,2,1,0
3490.918,0.03899336,3.058346e-06,2,1,0
3495.62,0.03297159,0.06830667,2,1,0
3498.96,0.0382833,0.0007826845,2,1,0
3502.198,0.03783799,0.01808594,2,1,0
3502.236,0.0372563,0.004971483,2,1,0
3502.537,0.03888966,0.0001597639,2,1,0
3506.359,0.03895383,0.0003212373,2,1,0
3506.388,0.0385259,0.0004053003,2,1,0
3506.98,0.03751375,0.004440093,2,1,0
3510.137,0.03683858,0.04662911,2,1,0
3511.295,0.03897924,6.461304e-06,2,1,0
3515.488,0.03561673,0.02648678,2,1,0
3516.379,0.03812336,0.0007276919,2,1,0
3517.081,0.0278367,0.01200189,2,1,0
3517.875,0.03644749,0.009228663,2,1,0
3519.518,0.02839702,0.09245146,2,1,0
3521.544,0.03659976,0.003054667,2,1,0
3521.8,0.03680142,0.003267583,2,1,0
3524.076,0.03890148,1.431577e-06,2,1,0
3525.974,0.03660798,0.003740835,2,1,0
3527.462,0.03688164,0.008058623,2,1,0
3534.069,0.0383777,0.001595439,2,1,0
3534.999,0.03489851,0.007236453,2,1,0
3535.518,0.03896388,2.631095e-05,2,1,0
3538.003,0.03579978,0.03348937,2,1,0
3539.267,0.0389667,2.595959e-05,2,1,0
3541.902,0.03867958,0.0004430287,2,1,0
3542.118,0.03838591,0.0007653867,2,1,0
3544.985,0.03551582,0.002057563,2,1,0
3549.714,0.03883202,0.00673085,2,1,0
3551.037,0.02686556,0.1006991,2,1,0
3552.106,0.03859244,0.0005199028,2,1,0
3553.471,0.03417094,0.009999474,2,1,0
3555.821,0.03705692,0.002000868,2,1,0
3557.115,0.03808181,0.003240108,2,1,0
3557.467,0.03623078,0.01497355,2,1,0
3562.449,0.03303063,0.04636376,2,1,0
3566.115,0.03484897,0.02476287,2,1,0
3566.706,0.03781221,0.003589286,2,1,0
3567.131,0.03649498,0.004963198,2,1,0
3568.21,0.03759155,0.008001788,2,1,0
3572.363,0.03056728,0.03640182,2,1,0
3574.152,0.03663329,0.02175092,2,1,0
3575.112,0.03854496,0.0002552415,2,1,0
3576.209,0.03826546,0.007723141,2,1,0
3578.026,0.03124893,0.05749595,2,1,0
3579.973,0.03850398,6.650577e-05,2,1,0
3581.202,0.03587271,0.01180525,2,1,0
3582.299,0.03814263,0.003098434,2,1,0
3583.05,0.03856447,0.00516627,2,1,0
3584.623,0.03788669,0.02219981,2,1,0
3589.036,0.03885429,0.001355795,2,1,0
3589.048,0.03714774,0.03356566,2,1,0
3596.168,0.03883456,0.0002717492,2,1,0
3598.574,0.03780876,0.00356738,2,1,0
3599.505,0.03199987,0.02362401,2,1,0
3600.879,0.03792953,0.005324583,2,1,0
3603.892,0.03900369,2.058072e-05,2,1,0
3604.702,0.0389024,0.0006649409,2,1,0
3608.526,0.03487675,0.02435439,2,1,0
3609.885,0.03891961,4.988318e-05,2,1,0
3610.686,0.03900983,0.0083595,2,1,0
3610.708,0.0389453,0.002208977,2,1,0
3613.906,0.03892218,0.001396678,2,1,0
3614.213,0.03829088,0.03158836,2,1,0
3621.689,0.03959116,0.01953272,2,1,0
3622.982,0.03884222,0.0003605118,2,1,0
3625.788,0.03899713,1.581375e-06,2,1,0
3632.06,0.03752532,0.02255379,2,1,0
3634.348,0.0383975,0.00344655,2,1,0
3635.219,0.0376926,0.0196825,2,1,0
3635.594,0.03777072,0.006874874,2,1,0
3635.675,0.03863323,0.001936066,2,1,0
3641.388,0.03372152,0.007468342,2,1,0
3642.069,0.03582454,0.01044185,2,1,0
3643.585,0.03849768,0.001817107,2,1,0
3644.995,0.03478987,0.01941781,2,1,0
3646.32,0.03899431,0.0002170968,2,1,0
3646.935,0.03924739,0.008939455,2,1,0
3648.598,0.03911836,0.01080487,2,1,0
3649.272,0.04348506,0.003312209,2,1,0
3653.537,0.03898903,1.098255e-05,2,1,0
3654.109,0.03897911,4.596253e-05,2,1,0
3658.552,0.03893638,7.702113e-05,2,1,0
3661.271,0.03718335,0.002638194,2,1,0
3661.308,0.03886869,0.0004462476,2,1,0
3662.075,0.03511903,0.01294153,2,1,0
3664.205,0.03855051,0.02755372,2,1,0
3665.354,0.03890512,0.001409667,2,1,0
3669.442,0.0354208,0.01812606,2,1,0
3671.654,0.03636747,0.006700102,2,1,0
3672.062,0.03060559,0.04085634,2,1,0
3674.789,0.0375469,0.04983383,2,1,0
3674.983,0.03883765,0.0003136563,2,1,0
3677.302,0.03595955,0.01339794,2,1,0
3678.583,0.03861275,0.0004137244,2,1,0
3681.784,0.03653958,0.006264372,2,1,0
3684.553,0.02988108,0.04757446,2,1,0
3687.24,0.03312413,0.01083242,2,1,0
3687.571,0.03217262,0.02582216,2,1,0
3688.274,0.03876762,0.0007898024,2,1,0
3690.012,0.03729597,0.03370637,2,1,0
3694.706,0.03879398,0.0003244004,2,1,0
3695.644,0.03849275,0.01830132,2,1,0
3696.874,0.03893072,0.0002298534,2,1,0
3699.15,0.03832314,0.005171361,2,1,0
3701.7,0.03533071,0.02558795,2,1,0
3702.123,0.03039595,0.02321996,2,1,0
3702.297,0.03795147,0.003233981,2,1,0
3702.998,0.03869173,7.694275e-05,2,1,0
3705.382,0.03700452,0.0410961,2,1,0
3705.651,0.03775906,0.01880394,2,1,0
3708.132,0.03633352,0.04532152,2,1,0
3709.265,0.03854173,0.001170255,2,1,0
3712.629,0.03529899,0.01891277,2,1,0
3714.02,0.03837627,6.764053e-05,2,1,0
3714.567,0.03400512,0.0424792,2,1,0
3715.226,0.03829313,0.00333805,2,1,0
3718.534,0.03741267,0.06429235,2,1,0
3725.908,0.0369358,0.007617244,2,1,0
3727.681,0.03880776,8.337205e-05,2,1,0
3731.957,0.03451223,0.04159713,2,1,0
3734.394,0.03881439,4.453338e-05,2,1,0
3735.147,0.03883878,0.0001288087,2,1,0
3735.185,0.03069364,0.02024727,2,1,0
3741.115,0.03887269,0.00168225,2,1,0
3741.769,0.03489947,0.005217047,2,1,0
3743.821,0.03814126,0.004281767,2,1,0
3744.839,0.0367513,0.02607842,2,1,0
3746.171,0.03884585,4.522722e-05,2,1,0
3748.229,0.03893612,0.001473541,2,1,0
3748.711,0.03889341,0.002840658,2,1,0
3748.733,0.03955438,0.02389929,2,1,0
3751.539,0.03767784,0.02736083,2,1,0
3753.532,0.03797018,0.02831349,2,1,0
3759.12,0.03830977,0.003206262,2,1,0
3762.566,0.03875306,0.02424561,2,1,0
3764.768,0.03909831,3.423454e-05,2,1,0
3764.845,0.04024958,0.03766657,2,1,0
3767.866,0.03658596,0.003075894,2,1,0
3772.061,0.03797328,0.02417502,2,1,0
3773.27,0.03888215,0.0004147736,2,1,0
3776.657,0.03822779,0.002418942,2,1,0
3778.248,0.03818895,0.001815646,2,1,0
3781.001,0.03900142,5.465908e-05,2,1,0
3785.081,0.03580334,0.04716175,2,1,0
3786.538,0.03713713,0.001859515,2,1,0
3787.056,0.03266099,0.04642686,2,1,0
3788.928,0.03813946,0.001734612,2,1,0
3790.142,0.03873792,0.0004398959,2,1,0
3790.736,0.03698827,0.004531155,2,1,0
3792.993,0.03896174,9.989357e-05,2,1,0
3797.079,0.03678676,0.009808632,2,1,0
3800.599,0.03521164,0.02126929,2,1,0
3803.112,0.03696698,0.01176046,2,1,0
3803.801,0.03288764,0.03206711,2,1,0
3804.221,0.03837385,0.001466017,2,1,0
3809.916,0.03463786,0.03585333,2,1,0
3809.95,0.03567933,0.01048353,2,1,0
3811.785,0.03837274,0.0004557177,2,1,0
3812.303,0.03413141,0.01935293,2,1,0
3813.041,0.03783933,0.007220842,2,1,0
3813.497,0.03778924,0.02075508,2,1,0
3815.714,0.03843491,0.0111144,2,1,0
3816.037,0.03892657,0.003156209,2,1,0
3822.697,0.03758637,0.0176178,2,1,0
3822.726,0.03739671,0.009083926,2,1,0
3824.636,0.03710254,0.01006639,2,1,0
3825.461,0.0389456,0.0004054327,2,1,0
3826.864,0.03446064,0.05301067,2,1,0
3826.996,0.03855066,0.00425584,2,1,0
3830.41,0.03824295,0.01663863,2,1,0
3834.371,0.03836723,0.01581067,2,1,0
3834.614,0.03890659,0.0002951078,2,1,0
3834.8,0.03783182,0.02712729,2,1,0
3839.052,0.03788593,0.02512556,2,1,0
3843.153,0.03718599,0.01424666,2,1,0
3843.919,0.03835201,0.002980295,2,1,0
3847.489,0.03043604,0.009040377,2,1,0
3850.5,0.03842705,0.004347733,2,1,0
3850.758,0.03771703,0.003458224,2,1,0
3853.101,0.0332783,0.0408883,2,1,0
3856.751,0.03872467,0.07962583,2,1,0
3858.594,0.03809734,0.003810043,2,1,0
3859.789,0.03595699,0.03048595,2,1,0
3864.525,0.03571093,0.01212348,2,1,0
3866.149,0.03699959,0.0516522,2,1,0
3868.18,0.03623447,0.02595435,2,1,0
3869.688,0.03854548,0.007607848,2,1,0
3869.866,0.0389253,0.0003228292,2,1,0
3871.874,0.0386005,0.007428221,2,1,0
3876.2,0.03884107,3.043287e-05,2,1,0
3878.102,0.03370554,0.00592246,2,1,0
3879.35,0.03024168,0.02348401,2,1,0
3882.305,0.02909079,0.03057339,2,1,0
3883.046,0.03255805,0.01891634,2,1,0
3888.337,0.01983664,0.02084336,2,1,0
3888.851,0.03649919,0.001012922,2,1,0
3889.538,0.03839624,1.16656e-07,2,1,0
3890.275,0.01941451,0.02985006,2,1,0
3892.406,0.03514568,0.01638155,2,1,0
3892.426,0.03487847,0.04706008,2,1,0
3892.954,0.03788542,0.0002513066,2,1,0
3893.201,0.03796173,0.003260807,2,1,0
3897.914,0.03683571,0.01549046,2,1,0
3898.503,0.03813862,0.002290038,2,1,0
3903.179,0.03893381,0.0002665745,2,1,0
3906.457,0.03652392,0.006898466,2,1,0
3907.018,0.03868385,0.0008147324,2,1,0
3908.23,0.03118085,0.07106007,2,1,0
3910.434,0.03721782,0.06399058,2,1,0
3911.885,0.03847787,0.01451974,2,1,0
3914.864,0.03794612,0.018153,2,1,0
3919.659,0.03766678,0.00904033,2,1,0
3922.714,0.03901305,0.01473737,2,1,0
3926.958,0.03786247,0.008032748,2,1,0
3927.019,0.03684669,0.01668255,2,1,0
3928.363,0.03890291,0.000230965,2,1,0
3929.282,0.03856465,0.001535941,2,1,0
3932.539,0.03891985,0.003254819,2,1,0
3936.395,0.03613951,0.03530652,2,1,0
3937.084,0.03885221,0.00909536,2,1,0
3937.893,0.0384094,0.009084705,2,1,0
3939.59,0.03906417,0.01738971,2,1,0
3945.844,0.03862298,0.01125865,2,1,0
3945.942,0.0383862,0.01534436,2,1,0
3946.541,0.03840654,0.005063243,2,1,0
3953.794,0.03697253,0.03602861,2,1,0
3954.752,0.03231245,0.01701412,2,1,0
3956.65,0.03844601,4.803275e-05,2,1,0
3961.671,0.03632997,0.001162376,2,1,0
3963.218,0.02910557,0.02718554,2,1,0
3965.918,0.03881856,0.0009699772,2,1,0
3967.123,0.03426837,0.0164561,2,1,0
3967.416,0.03877092,0.001634844,2,1,0
3968.219,0.03806188,0.002332239,2,1,0
3969.301,0.03468469,0.02855829,2,1,0
3971.404,0.03880859,0.0004367735,2,1,0
3972.331,0.03495155,0.04649148,2,1,0
3976.004,0.03731821,0.007266662,2,1,0
3979.781,0.03918692,0.0655874,2,1,0
3981.062,0.03841215,0.01255556,2,1,0
3982.462,0.03650751,0.055367,2,1,0
3982.488,0.0357415,0.009983468,2,1,0
3985.78,0.03866284,0.006385448,2,1,0
3987.869,0.03601301,0.06727499,2,1,0
3990.338,0.0389351,2.676512e-05,2,1,0
3993.875,0.03897247,2.10946e-07,2,1,0
3998.162,0.0358988,0.02224449,2,1,0
3999.877,0.03875177,0.002087723,2,1,0
3999.984,0.03787085,0.003772297,2,1,0
4001.777,0.03764965,0.02181357,2,1,0
4002.485,0.03888418,0.0004016635,2,1,0
4002.495,0.03836714,0.01039833,2,1,0
4003.161,0.03822242,0.01068346,2,1,0
4010.791,0.03197095,0.02622712,2,1,0
4011.351,0.0385705,0.005363974,2,1,0
4013.202,0.02871232,0.06863748,2,1,0
4018.824,0.03839632,0.00098015,2,1,0
4018.954,0.03804411,0.002218683,2,1,0
4019.446,0.03656501,0.00214465,2,1,0
4019.865,0.03700714,0.004858077,2,1,0
4021.971,0.03842067,0.06102419,2,1,0
4023.588,0.03804849,0.003592513,2,1,0
4024.56,0.03828235,0.00398763,2,1,0
4026.142,0.03538256,0.01704998,2,1,0
4026.262,0.0388178,0.000571097,2,1,0
4031.082,0.03876537,0.0005817033,2,1,0
4032.571,0.0375459,0.01163638,2,1,0
